Movie,MyRating,LBRating,Difference,ReviewDate,MovieLength,LengthInHour,Languages,Director,ReleaseYear,Genre,Country,NumberOfReviews,NumberOfRatings,Actors
Inside Out,3.0,3.88,-0.88,,95,1:35,English,Pete Docter,2015,"Adventure,Comedy,Family,Drama,Animation",USA,29829,681347,"Amy Poehler,Phyllis Smith,Bill Hader,Kaitlyn Dias,Richard Kind,Lewis Black,Mindy Kaling,Diane Lane,Kyle MacLachlan,Bobby Moynihan,Paula Poundstone,Paula Pell,Dave Goelz,Frank Oz,Josh Cooley,Flea,John Ratzenberger,Carlos Alazraqui,Peter Sagal,Rashida Jones,Lori Alan,Gregg Berger,Aurora Blue,Veronika Bonell,Lola Cooley,John Cygan"
Guardians of the Galaxy Vol. 2,2.0,3.55,-1.55,,137,2:17,English,James Gunn,2017,"Science Fiction,Action,Adventure",USA,41713,615313,"Chris Pratt,Zoe Saldana,Dave Bautista,Vin Diesel,Bradley Cooper,Kurt Russell,Michael Rooker,Karen Gillan,Pom Klementieff,Sylvester Stallone,Elizabeth Debicki,Chris Sullivan,Sean Gunn,Tommy Flanagan,Laura Haddock,Aaron Schwartz,Hannah Gottesman,Hilty Bowen,Ben Browder,Alexander Klein,Luke Cook,Evan Jones,Joe Fria,Terence Rosemore"
Django Unchained,4.0,4.17,-0.17,,165,2:45,"English,French,German",Quentin Tarantino,2012,"Western,Drama",USA,43119,764500,"Jamie Foxx,Christoph Waltz,Leonardo DiCaprio,Kerry Washington,Samuel L. Jackson,Walton Goggins,Dennis Christopher,James Remar,David Steen,Dana Gourrier,Nichole Galicia,Laura Cayouette,Ato Essandoh,Sammi Rotibi,Clay Donahue Fontenot,Escalante Lundy,Miriam F. Glover,Don Johnson,Franco Nero,James Russo,Tom Wopat,Don Stroud,Amber Tamblyn,Bruce Dern,M.C. Gainey,Cooper Huckabee,Doc Duhame,Jonah Hill,Lee Horsley,Zoë Bell,Michael Bowen,Robert Carradine,Jake Garber,Ted Neeley,James Parks,Tom Savini,Michael Parks,John Jarratt,Quentin Tarantino,Amari Cheatom,Keith Jefferson,Marcus Henderson,Lil Chuuch,Kinetic,Louise Stratten"
The Wolf of Wall Street,4.5,4.01,0.49,,180,3:00,"English,French",Martin Scorsese,2013,"Comedy,Drama,Crime",USA,52901,840638,"Leonardo DiCaprio,Jonah Hill,Margot Robbie,Matthew McConaughey,Kyle Chandler,Rob Reiner,Jon Bernthal,Jean Dujardin,Kenneth Choi,P.J. Byrne,Ethan Suplee,Brian Sacca,Henry Zebrowski,Jon Favreau,Cristin Milioti,Joanna Lumley,Jake Hoffman,Christine Ebersole,Shea Whigham,Aya Cash,Katarina Čas,Bo Dietl,Jon Spinogatti,Rizwan Manji,Stephanie Kurtzuba,J. C. MacKenzie,Ashlie Atkinson,Stephen Kunken,Ted Griffin,Sandra Nelson,Dan Bittner,Spike Jonze,Mackenzie Meehan,Thomas Middleditch,Edward Herrmann,Jordan Belfort,Fran Lebowitz,Robert Clohessy,Welker White,Danny Flaherty,Carla Corvo,Madison McKinley,Aaron Lazar,Steve Routman,Steve Witting,Charley Morgan,Michael Nathanson,Kathleen Fellegara,John Behlmann,Ward Horton,Bret Shuford,J.T. O'Connor,Steven Boyer,Danny A. Abeckaser,Matthew Rauch,Michael Izquierdo"
Moonlight,2.0,4.2,-2.2,,111,1:51,English,Barry Jenkins,2016,Drama,UK,49993,516446,"Trevante Rhodes,André Holland,Janelle Monáe,Ashton Sanders,Jharrel Jerome,Alex Hibbert,Jaden Piner,Naomie Harris,Mahershala Ali,Shariff Earp,Duan Sanderson,Herman 'Caheej' McGloun,Kamal Ani-Bellow,Keomi Givens,Eddie Blanchard,Rudi Goblen"
Call Me by Your Name,4.5,3.97,0.53,,132,2:12,"English,French,Italian",Luca Guadagnino,2017,"Drama,Romance",Brazil,84137,622985,"Timothée Chalamet,Armie Hammer,Michael Stuhlbarg,Amira Casar,Esther Garrel,Victoire Du Bois,Vanda Capriolo,Antonio Rimoldi,Elena Bucci,Marco Sgrosso,André Aciman,Peter Spears"
Deadpool,4.0,3.68,0.32,,108,1:48,English,Tim Miller,2016,"Comedy,Action,Adventure",USA,31191,715581,"Ryan Reynolds,Morena Baccarin,Ed Skrein,T. J. Miller,Gina Carano,Leslie Uggams,Brianna Hildebrand,Karan Soni,Jed Rees,Stefan Kapičić,Randal Reeder,Isaac C. Singleton Jr.,Michael Benyaer,Style Dayne,Kyle Cassie,Taylor Hickson"
Inglourious Basterds,4.5,4.28,0.22,,153,2:33,"English,German,French,Italian",Quentin Tarantino,2009,"Thriller,Drama,Action,War",Germany,53323,820331,"Brad Pitt,Mélanie Laurent,Christoph Waltz,Eli Roth,Michael Fassbender,Diane Kruger,Daniel Brühl,Til Schweiger,Gedeon Burkhard,Jacky Ido,B.J. Novak,Omar Doom,August Diehl,Denis Ménochet,Sylvester Groth,Martin Wuttke,Mike Myers,Julie Dreyfus,Léa Seydoux,Richard Sammel,Alexander Fehling,Rod Taylor,Samm Levine,Paul Rust,Michael Bacall,Arndt Schwering-Sohnrey,Petra Hartung,Volker Michalowski"
Dunkirk,4.5,3.8,0.7,,107,1:47,"English,French,German",Christopher Nolan,2017,"War,Drama,Action",France,50097,624965,"Fionn Whitehead,Tom Hardy,Mark Rylance,Kenneth Branagh,Cillian Murphy,Barry Keoghan,Harry Styles,Aneurin Barnard,Damien Bonnard,Lee Armstrong,James Bloor,Tom Glynn-Carney,Jack Lowden,Luke Thompson,Michel Biel,Constantin Balsan,Billy Howle,Mikey Collins,Callum Blake,Dean Ridge"
Fight Club,4.0,4.27,-0.27,,139,2:19,English,David Fincher,1999,Drama,Germany,79266,949391,"Edward Norton,Brad Pitt,Helena Bonham Carter,Meat Loaf,Jared Leto,Zach Grenier,Holt McCallany,Eion Bailey,Richmond Arquette,David Andrews,Christina Cabot,Tim DeZarn,Ezra Buzzington,Bob Stephenson,David Lee Smith,Carl Ciarfalio,Stuart Blumberg,Mark Fite,Matt Winston,Lauren Sánchez,Thom Gossom Jr.,Markus Redmond,Van Quattro,Michael Girardin,David Jean Thomas,Paul Carafotes,Christopher John Fields,Michael Shamus Wiles,George Maguire,Eugenie Bondurant,Sydney ""Big Dawg"" Colston,Rachel Singer"
Whiplash,5.0,4.37,0.63,,107,1:47,English,Damien Chazelle,2014,"Drama,Music",USA,78435,732607,"Miles Teller,J.K. Simmons,Paul Reiser,Melissa Benoist,Austin Stowell,Chris Mulkey,Nate Lang,Charlie Ian,Jayson Blair,Kavita Patil,Damon Gupton,Suanne Spoke,Max Kasch,Kofi Siriboe,C.J. Vana,Tarik Lowe,Tyler Kimball,Rogelio Douglas Jr."
The Shape of Water,4.5,3.68,0.82,,123,2:03,"English,Russian",Guillermo del Toro,2017,"Drama,Romance,Fantasy",USA,44595,465219,"Sally Hawkins,Doug Jones,Michael Shannon,Richard Jenkins,Octavia Spencer,Michael Stuhlbarg,David Hewlett,Nick Searcy,Stewart Arnott,Nigel Bennett,Lauren Lee Smith,Martin Roach,Allegra Fulton,John Kapelos,Morgan Kelly,Wendy Lyon,Madison Ferguson"
The Grand Budapest Hotel,5.0,4.21,0.79,,100,1:40,"English,French",Wes Anderson,2014,"Comedy,Drama",Germany,71262,765416,"Ralph Fiennes,Tony Revolori,Adrien Brody,Willem Dafoe,Saoirse Ronan,Jeff Goldblum,F. Murray Abraham,Mathieu Amalric,Edward Norton,Jude Law,Bill Murray,Harvey Keitel,Uwe Holoubek,Jason Schwartzman,Léa Seydoux,Tilda Swinton,Tom Wilkinson,Owen Wilson,Florian Lukas,Bob Balaban,Fisher Stevens,Wallace Wolodarsky,Waris Ahluwalia,Larry Pine,Karl Markovics,Volker Michalowski,Daniel Steiner,Hendrik von Bültzingslöwen,Lisa Kreuzer,Rainer Reiners,Sabine Urig,Matthias Matschke,Philipp Sonntag,Hans Martin Stier,Giselda Volodi,Neal Huff,Steffen Scheumann,Milton Welsh,Piet Paes"
Interstellar,3.0,4.2,-1.2,,169,2:49,English,Christopher Nolan,2014,"Science Fiction,Drama,Adventure",UK,69583,885603,"Matthew McConaughey,Anne Hathaway,Jessica Chastain,Ellen Burstyn,John Lithgow,Michael Caine,Casey Affleck,Wes Bentley,Bill Irwin,Mackenzie Foy,Topher Grace,David Gyasi,Timothée Chalamet,Matt Damon"
Guardians of the Galaxy,3.0,3.82,-0.82,,121,2:01,English,James Gunn,2014,"Adventure,Action,Science Fiction",USA,40329,809851,"Chris Pratt,Zoe Saldana,Dave Bautista,Vin Diesel,Bradley Cooper,Lee Pace,Michael Rooker,Karen Gillan,Djimon Hounsou,John C. Reilly,Glenn Close,Benicio del Toro,Laura Haddock,Sean Gunn,Peter Serafinowicz,Christopher Fairbank,Krystian Godlewski,Wyatt Oleff,Gregg Henry,Janis Ahern,Solomon Mousley,Lindsay Morton,Robert Firth,Melia Kreiling,Tom Proctor,Nick Holmes,Max Wrottesley,Stan Lee,Nicole Alexandra Shipley,Sharif Atkins"
Lady Bird,3.0,3.89,-0.89,,94,1:34,English,Greta Gerwig,2017,"Drama,Comedy",USA,103860,818397,"Saoirse Ronan,Laurie Metcalf,Tracy Letts,Beanie Feldstein,Lucas Hedges,Timothée Chalamet,Jordan Rodrigues,Marielle Scott,Odeya Rush,Lois Smith,Stephen McKinley Henderson,John Karna,Jake McDorman,Bayne Gibby,Laura Marano,Marietta DePrima,Daniel Zovatto,Kristen Cloke,Andy Buckley,Paul Keller,Kathryn Newton"
Baby Driver,3.0,3.77,-0.77,,113,1:53,English,Edgar Wright,2017,"Crime,Action",UK,69084,811566,"Ansel Elgort,Kevin Spacey,Lily James,Jon Hamm,Jamie Foxx,Eiza González,Jon Bernthal,Flea,CJ Jones,Sky Ferreira,Lanny Joon,R. Marcos Taylor,Micah Howard,Morgan Brown,Morse Diggs,Lance Palmer,Hudson Meek,Viviana Chavez,Hal Whiteside,Clay Donahue Fontenot,Brigitte Kali Canales,Patrick R. Walker,Ben VanderMey,David Robert Lewis,Big Boi,Killer Mike"
Pulp Fiction,4.5,4.3,0.2,,154,2:34,"English,Spanish,French",Quentin Tarantino,1994,"Crime,Thriller",USA,55681,970031,"John Travolta,Samuel L. Jackson,Uma Thurman,Bruce Willis,Ving Rhames,Harvey Keitel,Eric Stoltz,Tim Roth,Amanda Plummer,Maria de Medeiros,Quentin Tarantino,Christopher Walken,Rosanna Arquette,Peter Greene,Duane Whitaker,Angela Jones,Phil LaMarr,Steve Buscemi,Bronagh Gallagher,Laura Lovelace,Frank Whaley,Burr Steers"
La La Land,4.0,3.94,0.06,,129,2:09,English,Damien Chazelle,2016,"Music,Drama,Romance,Comedy",USA,100029,828197,"Ryan Gosling,Emma Stone,John Legend,Rosemarie DeWitt,J.K. Simmons,Amiée Conn,Terry Walters,Thom Shelton,Cinda Adams,Callie Hernandez,Jessica Rothe,Sonoya Mizuno,Claudine Claudio,Jason Fuchs,D.A. Wallach,Trevor Lissauer,Olivia Hamilton,Anna Chazelle,Marius de Vries,Finn Wittrock,Josh Pence,Nicole Coulon,Damon Gupton,Christopher Michael Stevens,Keith Harris,Kaveh Rastegar,Briana Lee,David Douglas,Miles Anderson,Bobo Chang,Meagen Fay,John Hindman,Valarie Rae Miller,Nicole Wolf,Corrin Evans,Kiff VandenHeuvel,Tom Everett Scott,Hemky Madera,Zoë Hall,Dempsey Pappion,Sandra Rosko,Reshma Gajjar,Candice Coke,Hunter Hamilton,Damian Gomez,Amanda Balen,Dominic Chaiduang,Cindera Che,Chris Moss,Marissa Labog"
Get Out,4.5,4.17,0.33,,104,1:44,English,Jordan Peele,2017,"Thriller,Horror,Mystery",USA,62851,941376,"Daniel Kaluuya,Allison Williams,Catherine Keener,Bradley Whitford,Caleb Landry Jones,Marcus Henderson,Betty Gabriel,Lakeith Stanfield,Stephen Root,Lil Rel Howery,Ashley LeConte Campbell"
Rise,3.5,3.86,-0.36,6/29/2022,117,1:57,French,Cédric Klapisch,2022,"Drama,Comedy",Belgium,607,2853,"Marion Barbeau,Pio Marmaï,Denis Podalydès,François Civil,Muriel Robin,Hofesh Shechter,Souheila Yacoub,Damien Chapelle,Zinedine Soualem,Mehdi Baki,Robinson Cassarino,Florence Clerc,Louis Lancien"
Chungking Express,4.0,4.27,-0.27,9/17/2022,103,1:43,"Cantonese,Chinese,English,Hindi,Japanese,Eastern Punjabi, Eastern Panjabi",Wong Kar-wai,1994,"Romance,Comedy,Drama",Hong Kong,47579,203167,"Takeshi Kaneshiro,Brigitte Lin,Tony Leung Chiu-wai,Faye Wong,Valerie Chow,Piggy Chan,Kwan Lee-na,Wong Chi-Ming,Leung San,Rico Chu,Lynne Langdon,Vickie Eng,Thom Baker"
RRR,4.5,4.17,0.33,9/17/2022,182,3:02,"Telugu,English",S. S. Rajamouli,2022,"Action,Drama",India,30342,66068,"N.T. Rama Rao Jr.,Ram Charan,Alia Bhatt,Ajay Devgn,Ray Stevenson,Alison Doody,Olivia Morris,Samuthirakani,Shriya Saran,Chatrapathi Sekhar,Makrand Deshpande,Rajiv Kanakala,Rahul Ramakrishna,Edward Sonnenblick"
Fire Island,3.5,3.62,-0.12,9/17/2022,105,1:45,English,Andrew Ahn,2022,"Comedy,Romance",USA,15653,37044,"Joel Kim Booster,Bowen Yang,Margaret Cho,Conrad Ricamora,James Scully,Matt Rogers,Tómas Matos,Torian Miller,Nick Adams,Zane Phillips,Michael Graceffa,Aidan Wharton,Peter Smith,Bradley Gibson,Peppermint"
Raising Arizona,4.5,3.83,0.67,9/17/2022,94,1:34,English,Joel Coen,1987,"Comedy,Crime",USA,17377,120264,"Nicolas Cage,Holly Hunter,Trey Wilson,John Goodman,William Forsythe,Sam McMurray,Frances McDormand,Randall 'Tex' Cobb,T.J. Kuhn,Lynne Kitei,Peter Benedek,Charles 'Lew' Smith,Warren Keith,Henry Kendrick,Sidney Dawson,Richard Blake,Troy Nabors,Mary Seibel,John O'Donnal,Keith Jandacek,Warren Forsythe,Ruben Young,Dennis Sullivan"
Marcel the Shell with Shoes On,3.5,4.3,-0.8,9/03/2022,90,1:30,English,Dean Fleischer-Camp,2021,"Comedy,Family,Drama,Animation",USA,25243,48573,"Jenny Slate,Dean Fleischer-Camp,Isabella Rossellini,Thomas Mann,Rosa Salazar,Lesley Stahl,Nathan Fielder,Andy Richter,Sarah Thyre,Jessi Klein,Peter Bonerz"
The Worst Person in the World,4.0,4.14,-0.14,3/12/2022,128,2:08,Norwegian,Joachim Trier,2021,Drama,Denmark,73297,230139,"Renate Reinsve,Anders Danielsen Lie,Herbert Nordrum,Hans Olav Brenner,Vidar Sandem,Maria Grazia Di Meo,Helene Bjørnebye,Lasse Gretland,Karen Røise Kielland,Marianne Krogh,Thea Stabell,Deniz Kaya,Eia Skjønsberg,Nataniel Nordnes"
Eeb Allay Ooo!,4.0,3.61,0.39,,97,1:37,Hindi,Prateek Vats,2019,"Comedy,Drama",India,400,1839,"Shardul Bhardwaj,Mahender Nath,Nutan Sinha,Shashi Bhushan,Naina Sareen,Nitin Goel"
Licorice Pizza,3.0,3.69,-0.69,,133,2:13,"English,Japanese,Portuguese",Paul Thomas Anderson,2021,"Comedy,Drama",Canada,116543,343253,"Alana Haim,Cooper Hoffman,Sean Penn,Tom Waits,Bradley Cooper,Benny Safdie,Skyler Gisondo,Mary Elizabeth Ellis,John Michael Higgins,Christine Ebersole,Harriet Sansom Harris,Joseph Cross,Danielle Haim,Este Haim,Moti Haim,Donna Haim,Maya Rudolph,Ryan Heffington,Nate Mann,Isabelle Kusman,Destry Allyn Spielberg,George DiCaprio,Iyana Halley,Ray Chase,Emma Dumont,Yumi Mizui"
"I Love You, Man",4.0,3.36,0.64,,105,1:45,English,John Hamburg,2009,"Comedy,Romance",USA,7264,65516,"Paul Rudd,Jason Segel,Rashida Jones,Andy Samberg,J.K. Simmons,Jane Curtin,Jon Favreau,Jaime Pressly,Rob Huebel,Thomas Lennon,Sarah Burns,Lou Ferrigno,Greg Levine,Jean Villepique,Kym Whitley,Colleen Crabtree,Mather Zickel,Aziz Ansari,Nick Kroll"
The Conformist,3.5,4.09,-0.59,,108,1:48,"Italian,French,Latin",Bernardo Bertolucci,1970,Drama,France,4186,29193,"Jean-Louis Trintignant,Stefania Sandrelli,Gastone Moschin,Dominique Sanda,Enzo Tarascio,Fosco Giachetti,José Quaglio,Yvonne Sanson,Milly,Antonio Maestri,Alessandro Haber,Luciano Rossi,Massimo Sarchielli,Pierangelo Civera,Giuseppe Addobbati"
I'm Not Scared,2.5,3.56,-1.06,,108,1:48,Italian,Gabriele Salvatores,2003,"Mystery,Crime,Drama,Thriller",Italy,205,3957,"Giuseppe Cristiano,Dino Abbrescia,Aitana Sánchez-Gijón,Diego Abatantuono,Fabio Tetta,Riccardo Zinna,Giulia Matturro,Antonella Stefanucci,Fabio Antonacci,Giorgio Careccia,Mattia Di Pierro,Stefano Biase,Adriana Conserva,Michele Vasca,Susi Sánchez"
Poetic Justice,3.5,3.35,0.15,,109,1:49,English,John Singleton,1993,"Drama,Romance",USA,1626,8870,"Janet Jackson,Tupac Shakur,Regina King,Joe Torry,Tyra Ferrell,Roger Guenveur Smith,Billy Zane,Khandi Alexander,Maya Angelou,Lori Petty,Ché J. Avery,Lloyd Avery II,Kimberly Brooks,Rico Bueno"
Gomorrah,4.0,3.61,0.39,,135,2:15,"Italian,Chinese,French",Matteo Garrone,2008,"Crime,Drama",Belgium,1381,17559,"Toni Servillo,Gianfelice Imparato,Maria Nazionale,Salvatore Cantalupo,Gigio Morra,Marco Macor,Salvatore Abruzzese,Ciro Petrone,Salvatore Ruocco,Carmine Paternoster,Gaetano Altamura,Italo Renda,Simone Sacchettino,Vincenzo Fabricino,Salvatore Striano,Vincenzo Bombolo,Alfonso Santagata,Ronghua Zhang,Giovanni Venosa,Francesco Pirozzi,Antonio Aiello,Vincenzo Caso,Anna Sarnelli,Salvatore Russo,Antonio Spina,Francesco Paesano,Marco Stanchi,Armando Irace,Lucia Cerullo,Leonardo Caforio,Dora Angelone"
A Fistful of Dollars,2.5,3.88,-1.38,,99,1:39,"Italian,Spanish",Sergio Leone,1964,Western,Germany,11762,107388,"Clint Eastwood,Marianne Koch,Gian Maria Volonté,Wolfgang Lukschy,Sieghardt Rupp,Joseph Egger,Antonio Prieto,José Calvo,Margarita Lozano,Daniel Martín,Benito Stefanelli,Mario Brega,Bruno Carotenuto,Aldo Sambrell,Lorenzo Robledo"
Operation Varsity Blues: The College Admissions Scandal,2.0,3.14,-1.14,,100,1:40,English,Chris Smith,2021,"Documentary,Crime,Drama",USA,4007,15849,"Matthew Modine,Roger Rignack,Jillian Peterson,Courtney Rackley,Wallace Langham,Josh Stamberg,Jeff Rector,William-Christopher Stephens,Cullen Arbaugh,Leroy Edwards III,David Starzyk,Kristen O'Meara,Angela Nicholas,Jeremy Sless"
One Way or Another,4.0,3.99,0.01,,125,2:05,Italian,Elio Petri,1976,Drama,Italy,150,1362,"Gian Maria Volonté,Marcello Mastroianni,Mariangela Melato,Ciccio Ingrassia,Franco Citti,Cesare Gelli,Michel Piccoli,Renato Salvatori,Tino Scotti,Adriano Amidei Migliano,Giancarlo Badessi"
Bad Trip,3.5,3.31,0.19,,87,1:27,English,Kitao Sakurai,2021,Comedy,Canada,21773,76057,"Eric André,Lil Rel Howery,Tiffany Haddish,Michaela Conlin,Anthony J. James,Adam Meir,Charles Green,Cory DeMeyers,Rebecca Rose Goodman"
Nope,3.5,3.9,-0.4,8/02/2022,130,2:10,English,Jordan Peele,2022,"Thriller,Mystery,Science Fiction,Horror",Japan,193811,530831,"Daniel Kaluuya,Keke Palmer,Brandon Perea,Steven Yeun,Michael Wincott,Wrenn Schmidt,Barbie Ferreira,Terry Notary,Devon Graye,Donna Mills,Oz Perkins,Eddie Jemison"
The Bob's Burgers Movie,3.0,3.62,-0.62,8/05/2022,102,1:42,English,Loren Bouchard,2022,"Comedy,Adventure,Animation",USA,28282,71292,"H. Jon Benjamin,Kristen Schaal,John Roberts,Dan Mintz,Eugene Mirman,Larry Murphy,Kevin Kline,Zach Galifianakis,David Wain,Gary Cole,John Q. Kubin,Sarah Silverman,Laura Silverman,Jenny Slate,Brian Huskey,Aziz Ansari"
Official Competition,4.0,3.67,0.33,0/15/2022,114,1:54,"Spanish,English",Gastón Duprat,2021,"Drama,Comedy",Argentina,4121,14441,"Penélope Cruz,Antonio Banderas,Oscar Martínez,José Luis Gómez,Manolo Solo,Nagore Aranburu,Irene Escolar,Pilar Castro,Koldo Olabarri,Juan Grandinetti,Jean Dominikowski,Amanda Goldsmith,Mary Ruiz,María Guinea,Isabel García Lorca"
The Hand of God,3.5,3.78,-0.28,0/15/2022,130,2:10,Italian,Paolo Sorrentino,2021,Drama,Italy,18794,85094,"Filippo Scotti,Toni Servillo,Teresa Saponangelo,Luisa Ranieri,Marlon Joubert,Massimiliano Gallo,Betti Pedrazzi,Renato Carpentieri,Enzo De Caro,Sofya Gershevich,Lino Musella,Biagio Manna,Ciro Capano"
On the Count of Three,3.5,3.77,-0.27,0/01/2022,86,1:26,English,Jerrod Carmichael,2021,"Comedy,Drama",USA,9381,24567,"Jerrod Carmichael,Christopher Abbott,Tiffany Haddish,Lavell Crawford,J.B. Smoove,Henry Winkler,Ryan McDonald,Allison Busner,Jamie Mac,Tori Hammond,Jared Abrahamson,Zachary Aiello"
The Inspection,4.0,3.4,0.6,0/21/2022,95,1:35,English,Elegance Bratton,2022,Drama,USA,351,708,"Jeremy Pope,Gabrielle Union,Bokeem Woodbine,Raúl Castillo,McCaul Lombardi,Nicholas Logan,Aaron Dominguez,Eman Esfandi,Aubrey Joseph,Andrew Kai,Tyler Merritt,Steve Mokate,Brad Napp,Daniel Williamson,Wynn Reichert"
Photographic Justice: The Corky Lee Story,4.0,0.0,4.0,1/17/2022,85,1:25,English,Jennifer Takaki,2022,Documentary,,0,0,
Big Fight in Little Chinatown,4.0,0.0,4.0,1/17/2022,88,1:28,"English,Cantonese,French",Karen Cho,2022,Documentary,Canada,0,0,
Cesária Évora,3.0,3.64,-0.64,1/17/2022,94,1:34,"Portuguese,English,French",Ana Sofia Fonseca,2022,Documentary,Portugal,38,127,Cesária Évora
Guillermo del Toro's Pinocchio,4.0,4.08,-0.08,01/04/2023,117,1:57,"English,Italian",Guillermo del Toro,2022,"Fantasy,Animation,Drama",USA,73085,217837,"Gregory Mann,Ewan McGregor,David Bradley,Christoph Waltz,Tilda Swinton,Ron Perlman,Finn Wolfhard,Cate Blanchett,Tim Blake Nelson,John Turturro,Burn Gorman,Tom Kenny,Alfie Tempest,Anthea Greco"
Glass Onion: A Knives Out Mystery,3.0,3.76,-0.76,01/05/2023,139,2:19,"English,Italian",Rian Johnson,2022,"Crime,Comedy,Mystery",USA,218362,616544,"Daniel Craig,Edward Norton,Dave Bautista,Janelle Monáe,Kate Hudson,Kathryn Hahn,Madelyn Cline,Leslie Odom Jr.,Jessica Henwick"
Women Talking,2.5,3.9,-1.4,01/04/2023,104,1:44,English,Sarah Polley,2022,Drama,USA,3181,6399,"Rooney Mara,Claire Foy,Jessie Buckley,Ben Whishaw,Judith Ivey,Sheila McCarthy,Kate Hallett,Michelle McLeod,Liv McNeil,August Winter,Frances McDormand,Shayla Brown,Kira Guloien,Emily Mitchell"
Bad Axe,4.0,3.95,0.05,12/19/2022,100,1:40,English,David Siev,2022,Documentary,USA,245,597,"Michael Meinhold,Chun Siev,Austin Turmell,Skyler Janssen,Jaclyn Siev,Raquel Siev,Rachel Siev"
Love & Stuff,,3.6,,,79,1:19,English,Judith Helfand,2020,Documentary,USA,8,37,Judith Helfand
