Movie,MyRating,LBRating,Difference,ReviewDate,MovieLength,LengthInHour,Languages,Director,ReleaseYear,Genre,Country,NumberOfReviews,NumberOfRatings,Actors
Ant-Man,2.5,3.34,-0.84,,117,1:57,English,Peyton Reed,2015,"Adventure,Action,Science Fiction",USA,31209,513317,"Paul Rudd,Michael Douglas,Evangeline Lilly,Bobby Cannavale,Corey Stoll,Anthony Mackie,Judy Greer,Abby Ryder Fortson,Michael Peña,David Dastmalchian,T.I.,Wood Harris,Hayley Atwell,John Slattery,Martin Donovan,Garrett Morris,Gregg Turkington,Rod Hallett,Joe Chrest,Joe Bucaro III,Jean Louisa Kelly,Dax Griffin,Hayley Lovitt,Anna Akana,Stan Lee,Tom Kenny,Norma Alvarez,Darcie Isabella Cottrell,Teddy Williams,Carol Anne Watts,Chuck David Willis,Diana Chiritescu"
From Dusk Till Dawn,2.5,3.49,-0.99,,108,1:48,"English,Spanish",Robert Rodriguez,1996,"Crime,Thriller,Horror,Action",USA,10782,130685,"George Clooney,Quentin Tarantino,Harvey Keitel,Juliette Lewis,Ernest Liu,Salma Hayek,Cheech Marin,Danny Trejo,Tom Savini,Fred Williamson,Michael Parks,Brenda Hillhouse,John Saxon,Marc Lawrence,Kelly Preston,John Hawkes"
Gone Baby Gone,3.0,3.67,-0.67,,113,1:53,English,Ben Affleck,2007,"Crime,Drama,Mystery",USA,5634,67357,"Casey Affleck,Michelle Monaghan,Morgan Freeman,Ed Harris,John Ashton,Amy Ryan,Amy Madigan,Titus Welliver,Michael Kenneth Williams,Edi Gathegi,Mark Margolis,Madeline O'Brien,Slaine,Trudi Goodman,Matthew Maher,Jill Quigg,Sean Malone,Brian Scannell,Jay Giannone,William Lee,William Marlowe,Daniel DeMiller Jr.,Kenneth Butler Jr.,Stephen Curran,Michael T. Blythe,Bob J. Leary,Mike Pusateri,Paul Sullivan,John McColgam,Nicholas Donovan,Joseph Thomas-O'Brien,Jimmy LeBlanc"
Source Code,3.0,3.42,-0.42,,94,1:34,English,Duncan Jones,2011,"Mystery,Thriller,Science Fiction",Canada,6891,123778,"Jake Gyllenhaal,Michelle Monaghan,Vera Farmiga,Jeffrey Wright,Michael Arden,Russell Peters,Cas Anvar,Brent Skagford,Craig Thomas,Gordon Masten,Susan Bain,Joe Cobden,Paula Jean Hixson,Lincoln Ward,Kyle Gatehouse,Albert Kwan"
The Town,3.0,3.59,-0.59,,125,2:05,English,Ben Affleck,2010,"Crime,Drama,Thriller",UK,10144,116982,"Ben Affleck,Rebecca Hall,Jeremy Renner,Jon Hamm,Blake Lively,Titus Welliver,Pete Postlethwaite,Slaine,Owen Burke,Chris Cooper,Corena Chase,Brian Scannell,Stephen Bishop,Gary Galone,Ted Arcidi,Michael Yebba,Jeremiah Kissel,Georgia Lyman,Duncan B. Putney,Victor Garber,London Hall,Jeff Martineau,Kevin McCormick"
District 9,3.5,3.73,-0.23,,112,1:52,"English,Afrikaans,Chichewa, Chewa, Nyanja,Southern Sotho,Xhosa,Zulu",Neill Blomkamp,2009,Science Fiction,USA,9787,206605,"Sharlto Copley,Jason Cope,Nathalie Boltt,Sylvaine Strike,Elizabeth Mkandawie,John Sumner,William Allen Young,Nick Blake,Greg Melvill-Smith,Robert Hobbs,Vanessa Haywood,Rapulana Seiphemo,Morena Busa Sesatsa,Themba Nkosi,Mzwandile Nqoba,Barry Strydom,Jed Brophy,Louis Minnaar,Marian Hooman,Vittorio Leonardi,David Clatworthy,Michael Huff,David James,Tim Gordon,Anthony Bishop,Anthony Fridjhon,Eugene Khumbanyiwa,Melt Sieberhagen,Andre Odendaal,Louise Saint-Claire,Norman Anstey,Nick Boraine,Brandon Auret,Jacques Gombault,Justin Strydom,Simo Mogwaza,Matt Stern,David Dukas"
The Usual Suspects,3.5,3.97,-0.47,,106,1:46,"English,Spanish,French,Hungarian",Bryan Singer,1995,"Crime,Drama,Thriller",USA,15887,242441,"Gabriel Byrne,Stephen Baldwin,Kevin Spacey,Chazz Palminteri,Kevin Pollak,Pete Postlethwaite,Suzy Amis,Giancarlo Esposito,Benicio del Toro,Dan Hedaya,Paul Bartel,Carl Bressler,Christine Estabrook,Clark Gregg,Morgan Hunter"
Good Will Hunting,4.0,4.19,-0.19,,127,2:07,English,Gus Van Sant,1997,Drama,USA,28129,440658,"Matt Damon,Robin Williams,Ben Affleck,Stellan Skarsgård,Minnie Driver,Casey Affleck,Cole Hauser,Vik Sahay,John Mighton,Rachel Majorowski,Colleen McCauley,Matt Mercier,Ralph St. George,Rob Lynds,Dan Washington,Alison Folland,Derrick Bridgeman,Shannon Egleson,Rob Lyons"
Wreck-It Ralph,3.0,3.57,-0.57,,101,1:41,English,Rich Moore,2012,"Adventure,Animation,Comedy,Family",USA,12127,309052,"John C. Reilly,Sarah Silverman,Jack McBrayer,Jane Lynch,Ed O'Neill,Dennis Haysbert,Edie McClurg,Alan Tudyk,Jess Harnell,Mindy Kaling,Joe Lo Truglio,Raymond S. Persi,Rachael Harris,Skylar Astin,Adam Carolla,Horatio Sanz,Maurice LaMarche,Stefanie Scott,John DiMaggio,Rich Moore,Katie Lowes,Jamie Elman,Josie Trinidad,Cymbre Walk,Tucker Gilmore,Brandon Scott,Tim Mertens"
Tangled,2.5,3.86,-1.36,,100,1:40,English,Byron Howard,2010,"Family,Animation",USA,22857,366332,"Mandy Moore,Zachary Levi,Donna Murphy,Ron Perlman,M.C. Gainey,Jeffrey Tambor,Brad Garrett,Paul F. Tompkins,Richard Kiel,Delaney Rose Stein,Nathan Greno,Byron Howard,Tim Mertens,Michael Bell"
Big Hero 6,3.0,3.77,-0.77,,102,1:42,English,Chris Williams,2014,"Family,Animation,Adventure,Comedy,Action",USA,18049,385803,"Scott Adsit,Ryan Potter,Daniel Henney,T. J. Miller,Jamie Chung,Damon Wayans Jr.,Génesis Rodríguez,James Cromwell,Alan Tudyk,Maya Rudolph,Abraham Benrubi,Katie Lowes,Billy Bush,Daniel Gerson,Paul Briggs,Charlie Adler,Marcella Lentz-Pope,David Shaughnessy,Cam Clarke"
Pirates of the Caribbean: At World's End,2.0,3.25,-1.25,,169,2:49,English,Gore Verbinski,2007,"Action,Fantasy,Adventure",USA,12620,226186,"Johnny Depp,Orlando Bloom,Keira Knightley,Geoffrey Rush,Stellan Skarsgård,Chow Yun-Fat,Bill Nighy,Jack Davenport,Kevin McNally,Tom Hollander,Naomie Harris,Jonathan Pryce,Keith Richards,Lee Arenberg,Mackenzie Crook"
Alice in Wonderland,2.0,3.7,-1.7,,75,1:15,English,Hamilton Luske,1951,"Animation,Fantasy,Family,Adventure",USA,7522,130741,"Kathryn Beaumont,Ed Wynn,Richard Haydn,Sterling Holloway,Jerry Colonna,Verna Felton,J. Pat O'Malley,Bill Thompson,Heather Angel,Joseph Kearns,Larry Grey,Queenie Leonard,Dink Trout,Doris Lloyd,James MacDonald,Thurl Ravenscroft"
Dumbo,2.0,3.37,-1.37,,64,1:04,English,Ben Sharpsteen,1941,"Animation,Family",USA,5257,102738,"Sterling Holloway,Herman Bing,John McLeish,Edward Brophy,James Baskett,Billy Bletcher,Jim Carmichael,Cliff Edwards,Verna Felton,Noreen Gammill,Eddie Holden,Malcolm Hutton,Harold Manley,Margaret Wright"
A.I. Artificial Intelligence,2.5,3.49,-0.99,,146,2:26,English,Steven Spielberg,2001,"Drama,Science Fiction,Adventure",USA,8323,114990,"Haley Joel Osment,Jude Law,Frances O'Connor,Sam Robards,Jake Thomas,William Hurt,Robin Williams,Ben Kingsley,Meryl Streep,Chris Rock,Ken Leung,Clark Gregg,Kevin Sussman,Tom Gallop,Eugene Osment,April Grace,Matt Winston,Sabrina Grdevich,Theo Greenly,Michael Mantell,Keith Campbell,Brian Turk,Brendan Gleeson,Christopher Dye,Jack Angel,Tim Rigby,Enrico Colantoni,Adrian Grenier,Matt Malloy,Brent Sexton"
Pinocchio,2.0,3.49,-1.49,,88,1:28,English,Ben Sharpsteen,1940,"Animation,Family",USA,6310,121362,"Dickie Jones,Cliff Edwards,Christian Rub,Evelyn Venable,Walter Catlett,Mel Blanc,Charles Judels,Frankie Darro,Don Brodie,Stuart Buchanan,Marion Darlington,John McLeish,Patricia Page,Thurl Ravenscroft"
Fantasia,3.5,3.85,-0.35,,124,2:04,English,David Hand,1940,"Animation,Family",USA,6950,104036,"Deems Taylor,Walt Disney,Julietta Novis,Leopold Stokowski"
Snow White and the Seven Dwarfs,2.5,3.47,-0.97,,83,1:23,English,David Hand,1937,"Animation,Fantasy,Family",USA,7884,144503,"Adriana Caselotti,Lucille La Verne,Harry Stockwell,Roy Atwell,Pinto Colvig,Otis Harlan,Scotty Mattraw,Billy Gilbert,Eddie Collins,Moroni Olsen,Stuart Buchanan,Marion Darlington,Purv Pullen"
Cinderella,2.5,3.46,-0.96,,74,1:14,English,Hamilton Luske,1950,"Animation,Romance,Family,Fantasy",USA,5552,106486,"Ilene Woods,Eleanor Audley,Verna Felton,Claire Du Brey,Rhoda Williams,James MacDonald,Helene Stanley,Luis van Rooten,Don Barclay,Lucille Bliss,Jeffrey Stone,Mike Douglas,William Phipps,Earl Keen"
Grease,2.0,3.44,-1.44,,110,1:50,English,Randal Kleiser,1978,"Comedy,Romance",USA,15303,227170,"John Travolta,Olivia Newton-John,Stockard Channing,Jeff Conaway,Barry Pearl,Michael Tucci,Kelly Ward,Didi Conn,Jamie Donnelly,Dinah Manoff,Eve Arden,Frankie Avalon,Joan Blondell,Edd Byrnes,Sid Caesar,Alice Ghostley,Dody Goodman,Sha-Na-Na,Susan Buckner,Lorenzo Lamas"
Hulk,1.0,2.34,-1.34,,138,2:18,"English,Spanish",Ang Lee,2003,"Science Fiction,Action",USA,4812,89116,"Eric Bana,Jennifer Connelly,Sam Elliott,Josh Lucas,Nick Nolte,Paul Kersey,Cara Buono,Kevin Rankin,Todd Tesen,Celia Weston,Mike Erwin,Lou Ferrigno,Stan Lee,Regi Davis,Craig Damon,Geoffrey Scott,Regina McKee Redwing,Daniel Dae Kim,Daniella Kuhn,Michael Kronenberg"
Monsters University,2.0,3.3,-1.3,,104,1:44,English,Dan Scanlon,2013,"Animation,Family",USA,12547,270850,"Billy Crystal,John Goodman,Steve Buscemi,Helen Mirren,Peter Sohn,Joel Murray,Sean Hayes,Dave Foley,Charlie Day,Alfred Molina,Tyler Labine,Nathan Fillion,Aubrey Plaza,Bobby Moynihan,Noah Johnston,Julia Sweeney,Bonnie Hunt,John Krasinski,Bill Hader,Beth Behrs,Bob Peterson,John Ratzenberger,Lori Alan,Carlos Alazraqui,Jack Angel,Bob Bergen,Gregg Berger,Rodger Bumpass,Neil Campbell,Ava Acres,Sherry Lynn,Paul Lazenby,Aramé Scott,Joseph John Schirle,Kristen Li,Davin Ransom,Raymond Ochoa,Calum John,Montse Hernandez"
"Monsters, Inc.",3.0,4.06,-1.06,,92,1:32,English,Pete Docter,2001,"Comedy,Animation,Family",USA,17592,508528,"John Goodman,Billy Crystal,Steve Buscemi,James Coburn,Bob Peterson,John Ratzenberger,Jennifer Tilly,Frank Oz,Daniel Gerson,Bonnie Hunt,Jeff Pidgeon,Jack Angel,Bob Bergen,Rodger Bumpass,Gino Conforti,Jennifer Darling,Patti Deutsch,Pete Docter,Ashley Edner,Paul Eiding,Bill Farmer"
Brave,1.5,3.31,-1.81,,93,1:33,English,Brenda Chapman,2012,"Action,Adventure,Animation,Fantasy,Comedy,Family",USA,11906,285002,"Kelly Macdonald,Billy Connolly,Emma Thompson,Julie Walters,Robbie Coltrane,Kevin McKidd,Craig Ferguson,Sally Kinghorn,Eilidh Fraser,Peigi Barker,Steven Cree,Steve Purcell,Callum O'Neill,Patrick Doyle,John Ratzenberger"
Cars,3.0,3.41,-1.41,,117,1:57,"English,Italian,Japanese,Yiddish",John Lasseter,2006,"Animation,Adventure,Family,Comedy",USA,17012,300265,"Owen Wilson,Larry the Cable Guy,Bonnie Hunt,Paul Newman,Tony Shalhoub,Cheech Marin,Michael Wallis,George Carlin,Paul Dooley,Jenifer Lewis,Guido Quaroni,Richard Petty,Michael Keaton,Katherine Helmond,John Ratzenberger,Joe Ranft,Jeremy Piven,Jeremy Clarkson,Dale Earnhardt Jr.,Mario Andretti,Michael Schumacher,Jay Leno,Tom Hanks,Tim Allen,Billy Crystal,John Goodman,Dave Foley,Bob Costas,Darrell Waltrip,Richard Kind,Edie McClurg,Humpy Wheeler,Tom Magliozzi,Ray Magliozzi"
Kill Bill: Vol. 2,3.5,4.0,-0.5,,136,2:16,"English,Chinese,Spanish,Cantonese",Quentin Tarantino,2004,"Action,Crime,Thriller",USA,24223,411727,"Uma Thurman,David Carradine,Daryl Hannah,Michael Madsen,Gordon Liu Chia-Hui,Michael Parks,Perla Haney-Jardine,Larry Bishop,Samuel L. Jackson,Lucy Liu,Vivica A. Fox,Julie Dreyfus,Christopher Allen Nelson"
Kill Bill: Vol. 1,4.0,4.14,-0.14,,111,1:51,"English,Japanese,French",Quentin Tarantino,2003,"Action,Crime",USA,45262,666933,"Uma Thurman,Lucy Liu,Vivica A. Fox,Daryl Hannah,David Carradine,Michael Madsen,Julie Dreyfus,Chiaki Kuriyama,Shin'ichi Chiba,Gordon Liu Chia-Hui,Michael Parks,Michael Bowen,Jun Kunimura,Kenji Ohba"
Forrest Gump,3.5,4.12,-0.62,,142,2:22,English,Robert Zemeckis,1994,"Romance,Comedy,Drama",USA,28961,743178,"Tom Hanks,Robin Wright,Gary Sinise,Mykelti Williamson,Sally Field,Michael Conner Humphreys,Hanna Hall,Haley Joel Osment,Siobhan Fallon Hogan,Afemo Omilami,Peter Dobson,Sonny Shroyer,George Kelly,Sam Anderson,Margo Moorer,Christopher Jones,Kevin Mangan,Brett Rice,Daniel C. Striepeke,David Brisbin,Kirk Ward,Marlena Smalls,Kitty K. Green,Mark Matheisen,Al Harrington,Joe Washington,Jed Gillin,Don Fischer,Matt Wallace,Mike Jolly,Michael Kemmerling"
Raiders of the Lost Ark,3.5,4.17,-0.67,,115,1:55,"English,Spanish,German,Hebrew (modern),Arabic,Nepali",Steven Spielberg,1981,"Adventure,Action",USA,26258,370889,"Harrison Ford,Karen Allen,Paul Freeman,John Rhys-Davies,Ronald Lacey,Wolf Kahler,Anthony Higgins,Denholm Elliott,Alfred Molina,Vic Tablian,Don Fellows,William Hootkins,George Harris,Fred Sorenson,Anthony Chinn,Eddie Tagoe,Bill Reimbold,Patrick Durkin,Matthew Scurfield,Malcolm Weaver"
Indiana Jones and the Kingdom of the Crystal Skull,1.5,2.54,-1.04,,122,2:02,"English,German,Russian",Steven Spielberg,2008,"Adventure,Action",USA,10396,184528,"Harrison Ford,Cate Blanchett,Karen Allen,Shia LaBeouf,Ray Winstone,John Hurt,Jim Broadbent,Igor Jijikine,Dimitri Diatchenko,Ilia Volok,Emmanuel Todorov,Pasha D. Lychnikoff,Andrew Divoff,Venya Manzyuk,Alan Dale,Joel Stoffer,Neil Flynn,V.J. Foster,Chet Hanks,Brian Knutson,Dean Grimes,Sasha Spielberg,Nicole Luther,Sophia Stewart,Chris Todd,Dennis Nusbaum,T. Ryan Mooney,Audi Resendez,Helena Barrett,Carlos Linares,Gustavo Hernandez,Maria Luisa Minelli,Nito Larioza"
The Return of Jafar,1.5,2.41,-0.91,,69,1:09,English,Alan Zaslove,1994,"Family,Animation,Adventure,Romance",USA,1169,20313,"Scott Weinger,Linda Larkin,Jonathan Freeman,Gilbert Gottfried,Dan Castellaneta,Frank Welker,Val Bettin,Jason Alexander,B.J. Ward,Jim Cummings,Liz Callaway,Maurice LaMarche,Brad Kane,Jeff Bennett"
Aladdin and the King of Thieves,1.5,2.78,-1.28,,81,1:21,English,Tad Stones,1996,"Animation,Adventure,Family",USA,993,19139,"Scott Weinger,Linda Larkin,Robin Williams,John Rhys-Davies,Gilbert Gottfried,Jerry Orbach,Val Bettin,Frank Welker,Jim Cummings,CCH Pounder,Liz Callaway"
Aladdin,3.5,3.88,-0.38,,90,1:30,English,Ron Clements,1992,"Romance,Animation,Fantasy,Adventure,Family",USA,11063,268911,"Scott Weinger,Robin Williams,Linda Larkin,Jonathan Freeman,Gilbert Gottfried,Frank Welker,Douglas Seale,Brad Kane,Lea Salonga,Bruce Adler,Charlie Adler,Jack Angel,Corey Burton,Philip L. Clarke,Jim Cummings,Jennifer Darling"
The Lion King 1½,1.5,2.99,-1.49,,77,1:17,English,Bradley Raymond,2004,"Family,Animation,Comedy",USA,2102,39099,"Nathan Lane,Ernie Sabella,Julie Kavner,Jerry Stiller,Matthew Broderick,Robert Guillaume,Moira Kelly,Whoopi Goldberg,Cheech Marin,Jim Cummings,Edward Hibbert,Jason Rudofsky,Matt Weinberg"
The Lion King II: Simba's Pride,2.0,3.01,-1.01,,81,1:21,English,Darrell Rooney,1998,"Adventure,Family,Animation",Australia,2555,55718,"Matthew Broderick,Neve Campbell,Jason Marsden,Nathan Lane,Ernie Sabella,Andy Dick,Robert Guillaume,James Earl Jones,Moira Kelly,Suzanne Pleshette,Lacey Chabert,Edward Hibbert,Cam Clarke,Michelle Horn,Jim Cummings,Meredith Scott Lynn"
My Neighbor Totoro,3.0,4.19,-1.19,,86,1:26,Japanese,Hayao Miyazaki,1988,"Family,Fantasy,Animation",Japan,42413,397277,"Noriko Hidaka,Hitoshi Takagi,Chika Sakamoto,Shigesato Itoi,Sumi Shimamoto,Tanie Kitabayashi,Masashi Hirose,Yûko Maruyama,Shigeru Chiba,Toshiyuki Amagasa"
Star Wars: Episode II - Attack of the Clones,1.5,2.64,-1.14,,142,2:22,English,George Lucas,2002,"Action,Science Fiction,Adventure",USA,38434,401357,"Hayden Christensen,Ewan McGregor,Natalie Portman,Christopher Lee,Samuel L. Jackson,Frank Oz,Ian McDiarmid,Pernilla August,Temuera Morrison,Jimmy Smits,Jack Thompson,Leeanna Walsman,Ahmed Best,Rose Byrne,Oliver Ford Davies,Ron Falk,Jay Laga'aia,Andy Secombe,Anthony Daniels,Silas Carson,Ayesha Dharker,Daniel Logan,Joel Edgerton,Bonnie Piesse,Anthony Phelan,Rena Owen,Alethea McGrath,Susie Porter,Matt Doran,Alan Ruscoe,Veronica Segura,David Bowers,Steve John Shepherd,Bodie Taylor,Matt Rowan,Steven Boyle,Zachariah Jensen,Alex Knoll,Phoebe Yiamkiati"
Star Wars: Episode III - Revenge of the Sith,2.0,3.53,-1.53,,140,2:20,English,George Lucas,2005,"Action,Science Fiction,Adventure",USA,45301,443741,"Hayden Christensen,Ewan McGregor,Natalie Portman,Ian McDiarmid,Samuel L. Jackson,Jimmy Smits,Frank Oz,Anthony Daniels,Christopher Lee,Keisha Castle-Hughes,Silas Carson,Jay Laga'aia,Bruce Spence,Wayne Pygram,Temuera Morrison,David Bowers,Oliver Ford Davies,Ahmed Best,Rohan Nichol,Jeremy Bulloch,Amanda Lucas,Kenny Baker,Peter Mayhew,Rebecca Jackson Mendoza,Joel Edgerton,Bonnie Piesse,Jett Lucas,Tux Akindoyeni,Matt Rowan,Kenji Oates,Amy Allen,Bodie Taylor,Graeme Blundell,Trisha Noble,Claudia Karvan,Keira Wingate,Hayley Mooy,Sandi Finlay,Katie Lucas,Genevieve O'Reilly,Warren Owens,Kee Chan,Rena Owen,Christopher Kirby"
Return of the Jedi,3.0,4.0,-1.0,01/12/2020,135,2:15,English,Richard Marquand,1983,"Science Fiction,Adventure,Action",USA,32443,485786,"Mark Hamill,Harrison Ford,Carrie Fisher,Billy Dee Williams,Anthony Daniels,Peter Mayhew,Sebastian Shaw,Ian McDiarmid,Frank Oz,James Earl Jones,David Prowse,Alec Guinness,Kenny Baker,Michael Pennington,Kenneth Colley,Michael Carter,Denis Lawson,Tim Rose,Dermot Crowley,Caroline Blakiston,Warwick Davis,Jeremy Bulloch,Femi Taylor,Annie Arbogast,Claire Davenport,Jack Purvis,Mike Edmonds,Jane Busby,Malcolm Dixon,Mike Cottrell,Nicki Reade,Adam Bareham,Jonathan Oliver,Pip Miller,Tom Mannion,Margo Apostolos,Ray Armstrong,Eileen Baker,Michael Henbury Ballan,Bobby Bell,Patty Bell,Alan Bennett,Sarah Bennett,Pamela Betts,Danny Blackner,Linda Bowley,Peter Burroughs,Debbie Lee Carrington,Maureen Charlton,Willie Coppen,Sadie Corre,Tony Cox,John Cumming,Jean D'Agostino,Luis De Jesus,Debbie Dixon,Margarita Fernández,Phil Fondacaro,Sal Fondacaro,Tony Friel,Daniel Frishman,John Ghavan,Michael Gilden,Paul Grant,Lydia Green,Lars Green,Pam Grizz,Andrew Herd,J.J. Jackson,Richard Jones"
Superman Returns,2.0,2.55,-0.55,,154,2:34,"English,German,French",Bryan Singer,2006,"Science Fiction,Adventure,Action",USA,3367,68568,"Brandon Routh,Kevin Spacey,Kate Bosworth,James Marsden,Parker Posey,Frank Langella,Sam Huntington,Eva Marie Saint,Marlon Brando,Kal Penn,Tristan Lake Leabu,David Fabrizio,Ian Roberts,Vincent Stone"
Nightcrawler,4.0,4.03,-0.03,07/01/2020,118,1:58,English,Dan Gilroy,2014,"Crime,Thriller,Drama",USA,52839,529304,"Jake Gyllenhaal,Rene Russo,Riz Ahmed,Bill Paxton,Kevin Rahm,Michael Hyatt,Price Carson,Kent Shocknek,Sharon Tay,Ann Cusack,Carolyn Gilroy,Marco Rodríguez,Michael Papajohn,Jonny Coyne,Rick Chambers,Pat Harvey,Rick Garcia"
Spider-Man 2,3.0,3.85,-0.85,,127,2:07,"English,Russian,Chinese",Sam Raimi,2004,"Adventure,Action,Fantasy",USA,51155,491841,"Tobey Maguire,Kirsten Dunst,James Franco,Alfred Molina,Rosemary Harris,J.K. Simmons,Donna Murphy,Daniel Gillies,Dylan Baker,Bill Nunn,Vanessa Ferlito,Aasif Mandvi,Willem Dafoe,Cliff Robertson,Ted Raimi,Elizabeth Banks,Bruce Campbell,Gregg Edelman,Elya Baskin,Mageina Tovah,Daniel Dae Kim,Hal Sparks,Joel McHale,Stan Lee,Kelly Connell,Brent Briscoe,Emily Deschanel,Jason Fiore-Ortiz,Scott Spiegel,Andy Bale,Christine Estabrook,Molly Cheek,John Paxton,Joy Bryant,Joanne Baron,Peter McRobbie"
The Lego Movie,3.0,3.76,-0.76,,100,1:40,English,Phil Lord,2014,"Comedy,Fantasy,Family,Adventure,Animation",Denmark,21408,327142,"Chris Pratt,Will Ferrell,Elizabeth Banks,Will Arnett,Nick Offerman,Alison Brie,Charlie Day,Liam Neeson,Morgan Freeman,Channing Tatum,Jonah Hill,Cobie Smulders,Jadon Sand,Anthony Daniels"
The Incredibles,3.5,4.08,-0.58,,115,1:55,"English,French",Brad Bird,2004,"Animation,Action,Adventure,Family",USA,21291,564322,"Craig T. Nelson,Holly Hunter,Sarah Vowell,Spencer Fox,Jason Lee,Samuel L. Jackson,Elizabeth Peña,Eli Fucile,Maeve Andrews,Brad Bird,Teddy Newton,Jean Sincere,Bud Luckey,Wallace Shawn,Lou Romano,Michael Bird,Dominique Louis,Bret 'Brook' Parker,Kimberly Adair Clark,John Ratzenberger,Wayne Canney,Mark Andrews,Nicholas Bird,Louis Martin Braga III"
The Lion King,4.0,4.2,-0.2,,89,1:29,English,Roger Allers,1994,"Drama,Family,Animation",USA,16832,494055,"Matthew Broderick,James Earl Jones,Jeremy Irons,Rowan Atkinson,Moira Kelly,Whoopi Goldberg,Cheech Marin,Jim Cummings,Robert Guillaume,Nathan Lane,Ernie Sabella,Madge Sinclair"
Iron Man 3,2.5,3.11,-0.61,,130,2:10,English,Shane Black,2013,"Action,Adventure,Science Fiction",USA,30230,460772,"Robert Downey Jr.,Gwyneth Paltrow,Don Cheadle,Guy Pearce,Rebecca Hall,Jon Favreau,Ben Kingsley,Stephanie Szostak,James Badge Dale,William Sadler,Miguel Ferrer,Dale Dickey,Ty Simpkins,Paul Bettany,Wang Xueqi,Shaun Toub,Matthew Sterling Nye,Pat Kiernan,Josh Elliott,Megan Henderson,Thomas Roberts,Bill Maher,Joan Rivers,George Kotsiopoulos,Bronte D'Esposito,Noah Visconti,Ashley Hamilton,Brooke Jayne Taylor,Kim Dean,Glenn Foster,Anthony Reynolds,Kendrick Cross,Tom Clark,Brian Schaeffer,John Eddins,Spencer Garrett,Rockey Dickey Jr.,Drew Michael Hershner,Sarah Burkhardt,Jan Broberg,Andrew Lauer,Nate Bynum,Andrew Lander,Tom Virtue"
Iron Man,3.5,3.71,-0.21,,126,2:06,"English,Persian (Farsi),Urdu,Arabic",Jon Favreau,2008,"Adventure,Science Fiction,Action",USA,35790,599815,"Robert Downey Jr.,Terrence Howard,Jeff Bridges,Gwyneth Paltrow,Leslie Bibb,Bill Smitrovich,Paul Bettany,Jon Favreau,Shaun Toub,Faran Tahir,Clark Gregg,Peter Billingsley,Sayed Badreya,Tim Guinee,Will Lyman,Tom Morello,Marco Khan,Daston Kalili,Ido Mor,Kevin Foster,Garret Noël,Eileen Weisinger,Ahmed Ahmed,Fahim Fazli,Gerard Sanders,Tim Rigby,Russell Richardson,Nazanin Boniadi,Thomas Craig Plumer,Robert Berkman"
Batman,3.0,3.59,-0.59,,126,2:06,"English,French",Tim Burton,1989,"Fantasy,Action",USA,22025,208399,"Michael Keaton,Jack Nicholson,Kim Basinger,Robert Wuhl,Pat Hingle,Billy Dee Williams,Michael Gough,Jack Palance,Jerry Hall,Tracey Walter,Lee Wallace,William Hootkins,Richard Strange,Carl Chase,Mac McDonald,George Lane Cooper,Terence Plummer,Philip Tan,John Sterland,Edwin Craig,Vincent Wong,Joel Cutrara,John Dair"
Captain Phillips,3.0,3.67,-0.67,,134,2:14,"English,Somali",Paul Greengrass,2013,"Action,Thriller,Drama",USA,7617,147135,"Tom Hanks,Barkhad Abdi,Catherine Keener,Chris Mulkey,Max Martini,Michael Chernus,Yul Vazquez,Corey Johnson,David Warshofsky,John Magaro,Faysal  Ahmed,Barkhad Abdirahman,Mahat M. Ali,Angus MacInnes,San Shella,Amr El-Bayoumi,Azeez Mohammed,Abdurazak Ahmed Adan"
The Lord of the Rings: The Two Towers,4.0,4.31,-0.31,,179,2:59,English,Peter Jackson,2002,"Fantasy,Adventure,Action",New Zealand,33146,494315,"Elijah Wood,Ian McKellen,Liv Tyler,Viggo Mortensen,Andy Serkis,Sean Astin,Cate Blanchett,John Rhys-Davies,Bernard Hill,Christopher Lee,Billy Boyd,Dominic Monaghan,Orlando Bloom,Hugo Weaving,Miranda Otto,David Wenham,Brad Dourif,Karl Urban,John Noble,Sean Bean,Craig Parker,Bruce Allpress,John Bach,Sala Baker,Jed Brophy,Sam Comery,Calum Gittins,Phil Grieve,Bruce Hopkins,Paris Howe Strewe,Nathaniel Lees,John Leigh,Robbie Magasiva,Robyn Malcolm,Bruce Phillips,Robert Pollock,Olivia Tennet,Raymond Trickitt,Stephen Ure,Timothy Lee,Phillip Spencer-Harris,Victoria Beynon-Cole,Lee Hartley,Billy Jackson"
Battleship,1.5,2.11,-0.61,,131,2:11,"English,Japanese",Peter Berg,2012,"Action,Adventure,Thriller,Science Fiction",USA,3435,42474,"Taylor Kitsch,Tadanobu Asano,Rihanna,Brooklyn Decker,Gregory D. Gadson,Hamish Linklater,Liam Neeson,Alexander Skarsgård,Jerry Ferrara,Jesse Plemons,John Tui,David Jensen,Peter Berg,Adam Godley,Rico McClinton,Joji Yoshida,Stephen Bishop,Austin Naulty,James Rawlings,Dustin J. Reno,Rick Hoffman"
