Movie,LBRating,MovieLength,LengthInHour,Languages,Director,ReleaseYear,Genre,Country,NumberOfReviews,NumberOfRatings,Actors
Prison,3,102,1:42,English,Renny Harlin,1987,"Horror,Thriller,Crime",USA,437,2290,"Viggo Mortensen,Chelsea Field,Lane Smith,Lincoln Kilpatrick,Tom Everett,Ivan Kane,André De Shields,Tom 'Tiny' Lister Jr.,Stephen E. Little,Mickey Yablans,Larry Jenkins,Arlen Dean Snyder,Hal Landon Jr.,Matt Kanen,Rod Lockman,Kane Hodder,Michael Deak"
Cleaner,2.67,88,1:28,English,Renny Harlin,2007,"Thriller,Mystery,Crime",USA,1772,9877,"Samuel L. Jackson,Ed Harris,Eva Mendes,Luis Guzmán,Keke Palmer,Maggie Lawson,Jose Pablo Cantillo,Robert Forster,Terry Milam,Marc Macaulay,Edrick Browne,Ritchie Montgomery,Patrick Kirton,Peyton Wetzel,Linda Leonard,Yuriana Kim,Sarah Ann Schultz,Peter Franzén,Christa Campbell,Jada K. Cox"
5 Days of War,2.52,113,1:53,"English,French,Georgian",Renny Harlin,2011,"Drama,War",USA,63,692,"Rupert Friend,Val Kilmer,Andy García,Dean Cain,Emmanuelle Chriqui,Heather Graham,Mikko Nousiainen,Richard Coyle,Antje Traue,Rade Šerbedžija,Mikheil Gomiashvili,Johnathon Schaech,Anna Walton"
Born American,2.39,97,1:37,English,Renny Harlin,1986,"Drama,Action,Thriller",Finland,65,366,"Mike Norris,Steve Durham,David Coburn,Thalmus Rasulala,Albert Salmi,Piita Vuosalmi,Vesa Vierikko,Ismo Kallio,Laura Munsterhjelm,Antti Horko,Pauli Virtanen,Jone Takamäki,Inkeri Luoma-aho,Markku Blomqvist"
Speechless,2.68,99,1:39,English,Ron Underwood,1994,"Comedy,Romance",USA,104,1081,"Geena Davis,Bonnie Bedelia,Michael Keaton,Christopher Reeve,Ernie Hudson,Charles Martin Smith,Gailard Sartain,Ray Baker,Mitchell Ryan,Willie Garson,Paul Lazar,Richard Poe,Harry Shearer,Steven Wright"
Never Sleep Again: The Elm Street Legacy,4.04,240,4:00,English,Andrew Kasch,2010,"Documentary,Horror",USA,939,6318,"Heather Langenkamp,Robert Englund,Wes Craven,Robert Shaye,Lisa Wilcox,John Saxon,Clu Gulager,Alice Cooper,Monica Keena,Renny Harlin,Chuck Russell,Kane Hodder,Tuesday Knight,Mark Patton,Amanda Wyss,Sandra Peabody,Ronny Yu,Jack Sholder,Robert Rusler,Rachel Talalay,Sean S. Cunningham,Jason Mewes,Johnny Depp,Stacey Alden,Erika Anderson,Marshall Bell,Fran Bennett,Howard Berger,Charles Bernstein,Doug Beswick,R. Christopher Biggs,Beatrice Boepple,Leslie Bohem,Brannon Braga,John Carl Buechler,Brooke Bundy,Lou Carlucci,David Chaskin,Lezlie Deane,Don Dokken,Jim Doyle,Rodney Eastman,Steven Fierberg,Charles Fleischer,Brendan Fletcher,Cassandra Rachel Friel,Jsu Garcia,Mick Garris,Shon Greenblatt,Don Hannah,Danny Hassel,Ira Heiden,Whit Hertford,Leslie Hoffman,Miko Hughes,Mark Irwin,Andras Jones,Jeff Katz,Louis Lazzara,Rick Lazzarini,Ricky Dean Logan,Patrick Lussier"
Private Resort,2.39,82,1:22,English,George Bowers,1985,Comedy,USA,257,2204,"Johnny Depp,Rob Morrow,Hector Elizondo,Dody Goodman,Andrew Dice Clay,Karyn O'Bryan,Emily Longstreth,Leslie Easterbrook,Lisa London,Hilary Shepard,Christopher Wynne,Ronald E. House,Nora Gaye,Michael Bowen,Karen Chase,Vickie Benson"
One Night at McCool's,2.69,93,1:33,English,Harald Zwart,2001,"Crime,Comedy",USA,159,3538,"Matt Dillon,Liv Tyler,Michael Douglas,Paul Reiser,Reba McEntire,John Goodman,Richard Jenkins,Andrew Dice Clay,Mary Jo Smith,Sandy Martin,Ric Sarabia,Andrea Bendewald,Leo Rossi,Rad Milo,Tim DeZarn"
Casual Sex?,2.56,88,1:28,English,Geneviève Robert,1988,"Comedy,Romance",USA,176,1229,"Lea Thompson,Victoria Jackson,Andrew Dice Clay,Stephen Shellen,Jerry Levine,Mary Gross,Peter Dvorsky,Valerie Breiman,David Sargent,Cynthia Phillips,Don Woodard,Danny Breen,Bruce Abbott"
Pretty in Pink,3.36,97,1:37,English,Howard Deutch,1986,"Comedy,Drama,Romance",USA,9090,71105,"Molly Ringwald,Harry Dean Stanton,Jon Cryer,Annie Potts,James Spader,Andrew McCarthy,Jim Haynie,Alexa Kenin,Kate Vernon,Andrew Dice Clay,Emily Longstreth,Jamie Anders,Margaret Colin,Gina Gershon,Bader Howar,Christian Jacobs"
Making the Grade,2.68,105,1:45,English,Dorian Walker,1984,"Comedy,Romance",USA,76,468,"Judd Nelson,Dana Olsen,Jonna Lee,Gordon Jump,Walter Olkewicz,Ronald Lacey,Dan Schneider,Andrew Dice Clay,John Dye,Carey Scott,Scott McGinnis,John Stevens,Lucile Doan Ewing,Patrice Watson,Moses Peace,Robert Meltzer,Ray Hill,Mattie Grayson,Timothy Fall"
Brain Smasher... A Love Story,2.72,88,1:28,English,Albert Pyun,1993,"Comedy,Action",N/A,160,581,"Andrew Dice Clay,Teri Hatcher,Yuji Okumoto,Deborah Van Valkenburgh,Brion James,Tim Thomerson,Charles Rocket,Nicholas Guest,Dorothy Dells,Wrick Jones,Galen Schrick,Steve Tancora,Peter Kwong,Danny Perkin"
The Dark Backward,3.17,101,1:41,English,Adam Rifkin,1991,Comedy,USA,425,1535,"Judd Nelson,Bill Paxton,Wayne Newton,Lara Flynn Boyle,James Caan,Rob Lowe,Claudia Christian,Billy Bob Thornton,King Moody,Danny Dayton,Carrie Lynn,Anna Berger"
The Chumscrubber,3.11,108,1:48,English,Arie Posin,2005,"Drama,Comedy",Germany,475,4076,"Jamie Bell,Camilla Belle,Justin Chatwin,Glenn Close,Kathi Copeland,Rory Culkin,Thomas Curtis,Tim DeKay,Lauren Holly,Carrie-Anne Moss,David Ellison"
Down Periscope,2.57,92,1:32,English,David S. Ward,1996,Comedy,USA,556,5976,"Kelsey Grammer,Lauren Holly,Rob Schneider,Harry Dean Stanton,Bruce Dern,William H. Macy,Rip Torn,Ken Hudson Campbell,Toby Huss,Duane Martin,Jonathan Penner,Bradford Tatum,Harland Williams,James Martin Jr.,Jordan Marder,Matt Landers,Joseph Latimore,Patton Oswalt"
Dragon: The Bruce Lee Story,3.23,120,2:00,"English,Cantonese",Rob Cohen,1993,"History,Drama,Action",Hong Kong,429,7071,"Jason Scott Lee,Lauren Holly,Robert Wagner,Michael Learned,Nancy Kwan,Kay Tong Lim,Ric Young,Luoyong Wang,Sterling Macer Jr.,Sven-Ole Thorsen,Ong Soo Han,Eric Bruskotter,Aki Aleong,Chi Chaoli,Sam Hau,Iain M. Parker,Michelle Tennant,Clyde Kusatsu,Alicia Tao"
Sabrina,3.1,127,2:07,"English,French",Sydney Pollack,1995,"Comedy,Romance",Germany,1987,14154,"Harrison Ford,Julia Ormond,Greg Kinnear,Nancy Marchand,John Wood,Richard Crenna,Angie Dickinson,Lauren Holly,Dana Ivey,Miriam Colon,Elizabeth Franz,Fanny Ardant,Valérie Lemercier,Patrick Bruel,Becky Ann Baker,Paul Giamatti,John C. Vennema,Gregory Chase,Margo Martindale,J. Smith-Cameron,Christine Luneau-Lipton,Michael Dees,Denis Holmes,Jo-Jo Lowe,Ira Wheeler,Philippa Cooper"
What Women Want,2.7,127,2:07,"English,French",Nancy Meyers,2000,"Romance,Comedy",USA,3134,50372,"Mel Gibson,Helen Hunt,Marisa Tomei,Alan Alda,Ashley Johnson,Mark Feuerstein,Lauren Holly,Delta Burke,Valerie Perrine,Judy Greer,Sarah Paulson,Ana Gasteyer,Lisa Edelstein,Loretta Devine,Diana Maria Riva,Eric Balfour,Andrea Baker,Robin Pearson Rose,Christopher Emerson,Ashlee Turner,Sierra Pecheur,Joe Petcka,Brian Callaway,Coburn Goss,Christian Michel,Perry Cavitt,Crystal McKinney,Jeanne Marie Rice,Kathrin Middleton,Logan Lerman,Kelly Cooper,Palmer Davis,Katie Miller,Dana Waters,Gregory Cupoli,Alexondra Lee,Aviva Gale,Shirley Prestia,T.J. Thyne,Norman H. Smith"
The Blackcoat's Daughter,3.26,93,1:33,English,Oz Perkins,2015,"Thriller,Horror",Canada,8261,41824,"Emma Roberts,Kiernan Shipka,Lucy Boynton,James Remar,Lauren Holly,Peter J. Gray,Emma Holzer,Matthew Stefiuk,Greg Ellwand,Elana Krausz,Heather Tod Mitchell"
Band of the Hand,3.12,109,1:49,English,Paul Michael Glaser,1986,"Crime,Drama,Action",USA,249,1072,"Stephen Lang,Lauren Holly,John Cameron Mitchell,Danny Quinn,Leon,James Remar,Laurence Fishburne,Paul Calderon,Bill Smitrovich,Michael Carmine,Al Shannon,Danton Stone,Tony Bolano,Frank Gilbert,Erla Julmiste,Deborah King"
Dead Shack,2.78,85,1:25,English,Peter Ricq,2017,"Horror,Thriller,Action,Comedy",Canada,540,2212,"Matthew Nelson-Mahood,Lizzie Boys,Gabriel LaBelle,Lauren Holly,Donavon Stinson,Valerie Tian,Taylor St. Pierre,Bryan Demore,Raphael Kepinski,Sean MacLean,June B. Wilde,Hannah Rochelle Burr,Cameron Alexander Andres,Angela Lee,Nicole Lee,Ava Lee"
Live Wire,2.91,85,1:25,English,Christian Duguay,1992,Action,USA,383,1187,"Pierce Brosnan,Ron Silver,Ben Cross,Lisa Eilbacher,Michael J. Shea,Tony Plana,Al Waxman,Brent Jennings,Philip Baker Hall,Michael St. Gerard,Clement von Franckenstein,Ivan E. Roth,Selma Archerd,Rick Cicetti"
After the Ball,2.6,101,1:41,"English,French,Italian",Sean Garrity,2015,Comedy,Canada,193,1168,"Portia Doubleday,Marc-André Grondin,Chris Noth,Lauren Holly,Natalie Krill,Anna Hopkins,Mimi Kuzyk,Carlo Rota,Colin Mochrie,Lola Tash,Sabrina Campilii,David Michaël"
Archie: To Riverdale and Back Again,2.78,100,1:40,English,Dick Lowry,1990,"Comedy,TV Movie",USA,72,997,"Christopher Rich,Lauren Holly,Karen Kopins,Sam Whipple,Gary Kroeger,Matt McCoy,Mike Nussbaum,Billy Corben,Fran Ryan,Christian Hoff,Robert Munic"
Wonder Wheel,2.89,101,1:41,English,Woody Allen,2017,"Romance,Drama",USA,2385,19216,"Jim Belushi,Juno Temple,Justin Timberlake,Kate Winslet,Max Casella,Jack Gore,David Krumholtz,Robert C. Kirk,Tommy Nohilly,Tony Sirico,Steve Schirripa,John Doumanian,Tom Guiry"
What Maisie Knew,3.57,93,1:33,English,Scott McGehee,2012,Drama,USA,959,8094,"Julianne Moore,Steve Coogan,Alexander Skarsgård,Joanna Vanderham,Onata Aprile,Diana García,Sadie Rae,Jesse Stone Spadaccini,Amelia Campbell,Maddie Corman,Paddy Croft,Emma Holzer,Nadia Gan,Breanna Lakatos,Samantha Buck,Anne O'Shea"
The Savages,3.55,114,1:54,English,Tamara Jenkins,2007,Drama,USA,1352,11523,"Laura Linney,Philip Seymour Hoffman,Philip Bosco,Peter Friedman,David Zayas,Gbenga Akinnagbe,Cara Seymour,Tonye Patano,Guy Boyd,Debra Monk,Rosemary Murphy,Hal Blankenship,Joan Jaffe,Salem Ludwig"
Maid in Manhattan,2.72,105,1:45,"English,French",Wayne Wang,2002,"Romance,Drama,Comedy",USA,3965,34977,"Jennifer Lopez,Ralph Fiennes,Natasha Richardson,Stanley Tucci,Tyler Posey,Marissa Matrone,Frances Conroy,Chris Eigeman,Amy Sedaris,Priscilla Lopez,Bob Hoskins,Lisa Roberts Gillan,Maddie Corman,Sharon Wilkins,Jayne Houdyshell,Marilyn Torres,Lou Ferguson,Di Quon,Liliane Thomas,Raquel Shapiro,Ton Voogt,Ray Aranha,Emma Thaler,Becky Veduccio,Gayle Scott,Michelle Thomas,Jeff Hephner,Beth Dodye Bass,Catherine Anne Hayes,Millie Tirelli,Shaun Powell,Thomas Michael Sullivan,Michelle Vicidomini Serdaros,Larry Fleischman,Nicholas Wyman,Richard Karron,Dave Rosenberg,Eric Michael Gillett,Mark Fairchild,Joel Marsh Garland"
Tallulah,3.29,111,1:51,English,Siân Heder,2016,Drama,USA,1884,16960,"Elliot Page,Allison Janney,Tammy Blanchard,Evan Jonigkeit,Uzo Aduba,David Zayas,John Benjamin Hickey,Zachary Quinto,Felix Solis,Fredric Lehne,Maddie Corman,Jasson Finney"
Naomi and Ely's No Kiss List,2.16,89,1:29,English,Kristin Hanggi,2015,"Comedy,Romance",USA,1437,13574,"Victoria Justice,Pierson Fodé,Matthew Daddario,Ryan Ward,Griffin Newman,Monique Coleman,Danny Flaherty,Gary Betsworth,Dean Kapica,Marianne Hagan,Maddie Corman,Petronia Paley,Kathy Tong,Kevin Abernethy,Connor Antico,Ali Skye Bennet,Charles Cain,AJ Cedeno,Spike Christie,Michael DeMello,David Eggers,Olamide Faison,Najee Griffin"
Adam,3.32,99,1:39,English,Max Mayer,2009,"Romance,Drama",USA,944,8006,"Hugh Dancy,Rose Byrne,Peter Gallagher,Amy Irving,Frankie Faison,Mark Linn-Baker,Haviland Morris,Adam LeFevre,Mike Hodge,Peter O'Hara,John Rothman,Terry Walters,Steffany Huckaby,Susan Porro"
Mickey Blue Eyes,2.69,102,1:42,English,Kelly Makin,1999,"Romance,Comedy,Crime",UK,1002,9668,"Hugh Grant,James Caan,Jeanne Tripplehorn,Burt Young,James Fox,Joe Viterelli,Gerry Becker,Maddie Corman,Tony Darrow,Paul Lazar,Vincent Pastore,Lorri Bagley,Scott Thompson,John Ventimiglia,Frank Pellegrino,Marsha Dietlein,John Di Benedetto,Mark Margolis,Joseph R. Gannascoli,Frank Senger,Lori Tan Chinn,John DiResta"
Phoebe in Wonderland,3.59,100,1:40,English,Daniel Barnz,2008,Drama,USA,174,2066,"Elle Fanning,Felicity Huffman,Patricia Clarkson,Bill Pullman,Campbell Scott,Ian Colletti,Bailee Madison,Madhur Jaffrey,Mackenzie Milone,Austin Williams,Teala Dunn,Caitlin Sanchez,Marquis Rodriguez,Gracie Lawrence"
PCU,2.99,79,1:19,English,Hart Bochner,1994,Comedy,USA,344,3866,"Jeremy Piven,Chris Young,David Spade,Megan Ward,Sarah Trigger,Jon Favreau,Alex Désert,Gale Mayron,Viveka Davis,Jake Busey,Maddie Corman,Jessica Walter,Jake Beecham,Darin Heames,Matt Ross"
5 Flights Up,2.9,92,1:32,English,Richard Loncraine,2014,Drama,USA,377,2946,"Morgan Freeman,Diane Keaton,Carrie Preston,Cynthia Nixon,Alysia Reiner,Josh Pais,Claire van der Boom,Korey Jackson,Sterling Jerins,Liza J. Bennett,Gary Wilmes,Joanna Adler,Jimmy Palumbo"
"Peace, Love & Misunderstanding",2.62,96,1:36,English,Bruce Beresford,2011,"Comedy,Drama,Romance",USA,263,2087,"Catherine Keener,Elizabeth Olsen,Nat Wolff,Jane Fonda,Jeffrey Dean Morgan,Chace Crawford,Marissa O'Donnell,Kyle MacLachlan,Joseph Dunn,Ann Osmond,Teri Gibson,Robert Bowen Jr."
Lullaby,2.68,117,1:57,English,Andrew Levitas,2014,Drama,USA,60,534,"Garrett Hedlund,Richard Jenkins,Jessica Brown Findlay,Anne Archer,Jessica Barden,Terrence Howard,Jennifer Hudson,Amy Adams,Philip Hoffman,Sterling Jerins,Danielle Kotch,Frankie Shaw,Maddie Corman,Anne Vyalitsyna,Daniel Sunjata,Miles Kath,Julian Shatkin"
Seven Minutes in Heaven,2.83,88,1:28,English,Linda Feferman,1985,"Romance,Comedy,Drama",USA,104,663,"Jennifer Connelly,Byron Thames,Maddie Corman,Michael Zaslow,Polly Draper,Alan Boyce,Billy Wirth,Terry Kinney,Spalding Gray,Marshall Bell,Michael Higgins,Denny Dillon"
Prince: Sign o' the Times,4.17,84,1:24,English,Prince,1987,Music,USA,1345,3909,"Prince,Sheila E.,Levi Seacer Jr.,Miko Weaver,Dr. Fink,Boni Boyer,Eric Leeds,Atlanta Bliss,Cat Glover,Wally Safford,Sheena Easton,Greg Brooks"
Justice League: Crisis on Two Earths,3.35,75,1:15,"English,Italian",Lauren Montgomery,2010,"Animation,Action,Adventure,Science Fiction",USA,1242,14308,"William Baldwin,James Woods,Mark Harmon,Gina Torres,Vanessa Marshall,Chris Noth,Brian Bloom,Jonathan Adams,Nolan North,Josh Keaton,Bruce Davison,James Patrick Stuart"
Sharknado 2: The Second One,1.85,86,1:26,English,Anthony C. Ferrante,2014,"Science Fiction,Thriller",USA,1936,15749,"Ian Ziering,Vivica A. Fox,Tara Reid,Judd Hirsch,Courtney Baxter,Kari Wuhrer,Tiffany Shepis,Richard Kind,Judah Friedlander,Mark McGrath,Dante Palminteri,Kelly Osbourne,Andy Dick"
Eight Legged Freaks,2.54,99,1:39,English,Ellory Elkayem,2002,"Action,Thriller,Horror,Comedy",Australia,2424,23980,"David Arquette,Kari Wuhrer,Doug E. Doug,Scarlett Johansson,Rick Overton,Matt Czuchry,Riley Smith,Leon Rippy,Randi Klein,Terey Summers,Scott Terra,Eileen Ryan,Jane Edith Wilson,Jack Moore"
Thinner,2.59,92,1:32,English,Tom Holland,1996,"Horror,Thriller",USA,1872,14831,"Robert John Burke,Lucinda Jenney,Bethany Joy Lenz,Joe Mantegna,Michael Constantine,Kari Wuhrer,Daniel von Bargen,Stephen King,Ed Wheeler,Walter Bobbie,Time Winters,Howard Erskine,Randy Jurgensen,Josh Holland,Peter Maloney,Josh Lucas"
Start the Revolution Without Me,3.11,90,1:30,English,Bud Yorkin,1970,"Comedy,History",USA,143,743,"Gene Wilder,Donald Sutherland,Hugh Griffith,Jack MacGowran,Billie Whitelaw,Victor Spinetti,Ewa Aulin,Helen Fraser,Rosalind Knight,Harry Fowler,Murray Melvin,Ken Parry"
Death Smiles on a Murderer,3.14,88,1:28,Italian,Joe D'Amato,1973,Horror,Italy,409,1645,"Ewa Aulin,Klaus Kinski,Luciano Rossi,Attilio Dottesio,Carla Mancini,Angela Bo,Sergio Doria,Marco Mariani,Giacomo Rossi Stuart,Fernando Cerulli,Giorgio Dolfin"
Deadly Sweet,3.04,107,1:47,Italian,Tinto Brass,1967,"Mystery,Drama,Thriller",France,222,971,"Jean-Louis Trintignant,Ewa Aulin,Roberto Bisacco,Charles Kohler,Luigi Bellini,Monique Scoazec,Enzo Consoli,Vira Silenti,Skip Martin,David Prowse,Janet Street-Porter"
The Legend of Blood Castle,3.22,90,1:30,"Spanish,English",Jorge Grau,1973,Horror,Italy,147,702,"Lucía Bosé,Espartaco Santoni,Ewa Aulin,Ana Farra,Silvano Tranquilli,Lola Gaos,Enrique Vivó,María Vico,Ángel Menéndez,Adolfo Thous,Ismael García Romen,Raquel Ortuño,Loreta Tovar"
The Double,2.96,88,1:28,Italian,Romolo Guerrieri,1971,"Mystery,Thriller",Italy,40,196,"Ewa Aulin,Jean Sorel,Lucía Bosé,Silvano Tranquilli,Sergio Doria,Antonio Pierfederici,Bruno Boschetti,Giacomo Rossi Stuart,Pupo De Luca,Marilù Tolo,Bruno Alias,Giuseppe Marrocco"
The 10th Victim,3.49,92,1:32,Italian,Elio Petri,1965,"Comedy,Drama,Science Fiction",Italy,907,4670,"Marcello Mastroianni,Ursula Andress,Elsa Martinelli,Salvo Randone,Massimo Serato,Milo Quesada,Luce Bonifassy,George Wang,Evi Rigano,Walter Williams,Richard Armstrong,Antonio Ciani"
Blood and Roses,3.4,79,1:19,French,Roger Vadim,1960,"Horror,Romance",France,304,1197,"Annette Stroyberg,Mel Ferrer,Elsa Martinelli,Alberto Bonucci,René-Jean Chauffard,Gabriella Farinon,Serge Marquand,Edith Peters,Nathalie Lafaurie,Carmilla Stroyberg,Marc Allégret,Renato Speziali,Giovanni Di Benedetto,Roger Vadim"
The Indian Fighter,3.12,88,1:28,English,André de Toth,1955,"Action,Adventure,Drama,Western",USA,104,672,"Kirk Douglas,Elsa Martinelli,Walter Matthau,Diana Douglas,Walter Abel,Lon Chaney Jr.,Eduard Franz,Alan Hale Jr.,Elisha Cook Jr.,Ray Teal,Frank Cady"
The V.I.P.s,2.9,119,1:59,English,Anthony Asquith,1963,Drama,UK,233,1135,"Elizabeth Taylor,Richard Burton,Louis Jourdan,Elsa Martinelli,Margaret Rutherford,Maggie Smith,Rod Taylor,Orson Welles,Linda Christian,Dennis Price,Richard Wattis,David Frost,Ronald Fraser"
Woman Times Seven,2.84,100,1:40,English,Vittorio De Sica,1967,"Comedy,Drama,Romance",Italy,106,629,"Shirley MacLaine,Peter Sellers,Rossano Brazzi,Lex Barker,Alan Arkin,Adrienne Corri,Robert Morley,Michael Caine,Anita Ekberg,Elsa Martinelli,Philippe Noiret,Michael Brennan,Patrick Wymark"
"If It's Tuesday, This Must Be Belgium",3.05,105,1:45,English,Mel Stuart,1969,"Romance,Adventure,Comedy",USA,112,507,"Ian McShane,Suzanne Pleshette,Vittorio De Sica,Murray Hamilton,Sandy Baron,Mario Carotenuto,Paul Esser,Suzy Falk,Michael Constantine,Pamela Britton,Norman Fell,Reva Rose,Hilarie Thompson,Luke Halpin"
The Big Night,3.51,95,1:35,Italian,Mauro Bolognini,1959,Drama,France,33,267,"Laurent Terzieff,Jean-Claude Brialy,Franco Interlenghi,Rosanna Schiaffino,Elsa Martinelli,Anna Maria Ferrero,Tomas Milian,Antonella Lualdi,Franco Balducci,Mario Meniconi,Mylène Demongeot"
4:44 Last Day on Earth,3.07,82,1:22,"English,Italian",Abel Ferrara,2011,"Science Fiction,Drama",USA,817,4280,"Willem Dafoe,Shanyn Leigh,Toni Redman,Pat Kiernan,Francis Kuipers,Selena Mars,Justin Restivo,Bojana Vasik,Trung Nguyen,Triana Jackson,Dierdra McDowell"
Mister Lonely,3.45,112,1:52,"English,French",Harmony Korine,2007,"Comedy,Drama",UK,1413,8025,"Diego Luna,Samantha Morton,Denis Lavant,James Fox,Werner Herzog,Leos Carax,Richard Strange,Jason Pennycooke,Anita Pallenberg,Rachel Korine,Joseph Morgan,Melita Morgan,Daniel Rovai,Nigel Cooper,Mal Whiteley"
The Detective,3.14,114,1:54,English,Gordon Douglas,1968,"Drama,Crime,Thriller,Mystery",USA,249,1314,"Frank Sinatra,Lee Remick,Ralph Meeker,Jack Klugman,Horace McMahon,Lloyd Bochner,William Windom,Tony Musante,Al Freeman Jr.,Robert Duvall,Pat Henry,Patrick McVey,Dixie Marquis"
The Todd Killings,3.28,93,1:33,English,Barry Shear,1971,Thriller,USA,34,133,"Robert F. Lyons,Richard Thomas,Belinda Montgomery,Ed Asner,Gloria Grahame,Barbara Bel Geddes,Sherry E. DeBoer,Holly Near,James Broderick,Fay Spain,Michael Conrad,Frank Webb,William Lucking"
"Django Kill... If You Live, Shoot!",3.31,100,1:40,Italian,Giulio Questi,1967,"Action,Western,Thriller",Italy,464,2229,"Tomas Milian,Marilù Tolo,Piero Lulli,Milo Quesada,Francisco Sanz,Miguel Serrano,Ángel Silva,Sancho Gracia,Mirella Pamphili,Ray Lovelock,Roberto Camardiel,Patrizia Valturri,Calogero Azzaretto,Lars Bloch"
Roy Colt and Winchester Jack,2.59,85,1:25,Italian,Mario Bava,1970,"Western,Action",Italy,70,403,"Brett Halsey,Charles Southwood,Marilù Tolo,Teodoro Corrà,Guido Lollobrigida,Bruno Corazzari,Mauro Bosco,Federico Boido,Piero Morgia,Franco Pesce,Giorgio Gargiullo,Vincenzo Crocitti,Isa Miranda"
Confessions of a Police Captain,3.81,101,1:41,Italian,Damiano Damiani,1971,"Crime,Drama",Italy,215,1143,"Franco Nero,Martin Balsam,Claudio Gora,Marilù Tolo,Luciano Catenacci,Giancarlo Prete,Arturo Dominici,Michele Gammino,Adolfo Lastretti,Nello Pazzafini,Calisto Calisti,Wanda Vismara"
Commandos,2.99,112,1:52,Italian,Armando Crispino,1968,"Action,War",Germany,35,234,"Lee Van Cleef,Jack Kelly,Giampiero Albertini,Marino Masé,Götz George,Pier Paolo Capponi,Ivano Staccioli,Marilù Tolo,Joachim Fuchsberger,Heinz Reincke,Helmut Schmid,Otto Stern,Gianni Brezza"
The Scorpion with Two Tails,2.52,94,1:34,"Italian,English",Sergio Martino,1982,Horror,France,112,418,"Elvire Audray,Paolo Malco,Wandisa Guida,Gianfranco Barra,Marilù Tolo,John Saxon,Van Johnson,Fulvio Mingozzi,Claudio Cassinelli,Mario Cecchi,Anita Laurenzi,Angela Doria,Lucia Monaco"
Kiss the Girls and Make Them Die,3.14,106,1:46,"Italian,Chinese,English,Portuguese",Henry Levin,1966,"Comedy,Action",Italy,41,173,"Mike Connors,Dorothy Provine,Raf Vallone,Terry-Thomas,Margaret Lee,Nicoletta Machiavelli,Beverly Adams,Marilù Tolo,Seyna Seyn,Oliver MacGreevy,Sandro Dori,Jack Gwillim,Andy Ho,Hans Thorner"
The Five Days,2.97,122,2:02,"Italian,German",Dario Argento,1973,"Comedy,History,Drama",Italy,124,531,"Adriano Celentano,Enzo Cerusico,Marilù Tolo,Luisa De Santis,Glauco Onorato,Fulvio Mingozzi,Carla Tatò,Sergio Graziani,Germano Altomanni,Salvatore Baccaro,Loredana Martínez"
Bluebeard,2.91,125,2:05,English,Edward Dmytryk,1972,"Thriller,Mystery,Horror",Germany,68,364,"Richard Burton,Raquel Welch,Virna Lisi,Nathalie Delon,Karin Schubert,Agostina Belli,Sybil Danning,Joey Heatherton,Edward Meeks,Jean Lefebvre,Erica Schramm,Doka Bukova,Mathieu Carrière"
Marriage Italian Style,3.75,102,1:42,Italian,Vittorio De Sica,1964,"Drama,Romance,Comedy",Italy,907,7357,"Sophia Loren,Marcello Mastroianni,Aldo Puglisi,Tecla Scarano,Marilù Tolo,Gianni Ridolfi,Generoso Cortini,Vito Moricone,Rita Piccione,Lino Mattera,Alfio Vita,Alberto Gastaldi,Anna Santoro,Enza Maggi,Mara Maryl,Antonietta D'Onofrio,Raffaello Rossi Bussola,Pia Lindström,Salvatore Porcaro"
Animal Kingdom,3.7,113,1:53,English,David Michôd,2010,"Crime,Drama",Australia,2274,21277,"James Frecheville,Ben Mendelsohn,Joel Edgerton,Guy Pearce,Luke Ford,Jacki Weaver,Sullivan Stapleton,Dan Wyllie,Anthony Hayes,Laura Wheelwright,Mirrah Foulkes,Justin Rosniak"
Mississippi Grind,3.33,108,1:48,English,Ryan Fleck,2015,"Drama,Thriller",USA,3760,20830,"Ben Mendelsohn,Ryan Reynolds,Yvonne Landry,Anthony Howard,Robin Weigert,Sienna Miller,Lio Tipton,Alfre Woodard,Marshall Chapman,Teri Wyble,Stephanie Honoré,Lauren Gros"
Starred Up,3.76,106,1:46,English,David Mackenzie,2013,Drama,Ireland,2636,21529,"Jack O'Connell,Ben Mendelsohn,Rupert Friend,David Ajala,Peter Ferdinando,Gershwyn Eustache Jnr,Anthony Welsh,David Avery,Sian Breckin,Sam Spruell,Gilly Gilchrist,Frederick Schmidt"
Una,2.99,94,1:34,English,Benedict Andrews,2016,"Thriller,Drama",Canada,1538,8789,"Rooney Mara,Ben Mendelsohn,Riz Ahmed,Indira Varma,Tara Fitzgerald,Tobias Menzies,Poppy Corby-Tuech,Isobelle Molloy,Natasha Little,Ciarán McMenamin,David Shields,Sophie Stanton,Sydney Wade,Grainne Keenan,Ruby Stokes"
Knowing,2.61,121,2:01,English,Alex Proyas,2009,"Thriller,Science Fiction,Mystery,Action",UK,5476,63875,"Nicolas Cage,Rose Byrne,Chandler Canterbury,Ben Mendelsohn,Nadia Townsend,Terry Camilleri,Lara Robinson,Adrienne Pickering,Danielle Carter,Alethea McGrath,David Lennie,D.G. Maloney,Alan Hopgood,Joshua Long"
