Movie,MyRating,LBRating,Difference,ReviewDate,MovieLength,LengthInHour,Languages,Director,ReleaseYear,Genre,Country,NumberOfReviews,NumberOfRatings,Actors
Fade to Black,3.5,3.27,0.23,10/06/2020,102,1:42,English,Vernon Zimmerman,1980,"Horror,Comedy,Drama,Thriller",USA,2455,8685,"Dennis Christopher,Tim Thomerson,Gwynne Gilford,Norman Burton,Linda Kerridge,Morgan Paull,James Luisi,Eve Brent,John Steadman,Marcie Barkin,Mickey Rourke"
Private Benjamin,2.5,3.04,-0.54,10/04/2020,109,1:49,English,Howard Zieff,1980,Comedy,USA,965,8963,"Goldie Hawn,Eileen Brennan,Armand Assante,Robert Webber,Sam Wanamaker,Barbara Barrie,Mary Kay Place,Harry Dean Stanton,Albert Brooks,Alan Oppenheimer,Estelle Marlov,Everett Covin,Robert Hanley,Lee Wallace,James Dybas,Gretchen Wyler,Maxine Stuart,Lillian Adams,Sandy Weintraub,Tim Haldeman,Kopi Sotiropulos,Stu Nahan"
Terror Train,2.5,2.85,-0.35,07/11/2021,97,1:37,English,Roger Spottiswoode,1980,"Horror,Thriller",Canada,3832,15717,"Jamie Lee Curtis,Ben Johnson,Hart Bochner,David Copperfield,Derek MacKinnon,Sandee Currie,Timothy Webber,Anthony Sherwood,Howard Busgang,Steve Michaels,Greg Swanson,Vanity,Joy Boushel,Victor Knight"
The Elephant Man,,4.13,,02/09/2021,124,2:04,English,David Lynch,1980,"Drama,History",UK,17126,138065,"Anthony Hopkins,John Hurt,Anne Bancroft,John Gielgud,Wendy Hiller,Freddie Jones,Michael Elphick,Hannah Gordon,Helen Ryan,John Standing,Dexter Fletcher,Lesley Dunlop,Phoebe Nicholls,Pat Gorman,Kenny Baker,Claire Davenport,Orla Pederson,Patsy Smart,Kathleen Byron,William Morgan Sheppard,Frederick Treves,Richard Hunter,Robert Lewis Bush,Roy Evans,Joan Rhodes,Nula Conwell,Tony London,Alfie Curtis,Bernadette Milnes,Carol Harrison,Hugh Manning,Dennis Burgess"
Ordinary People,,3.91,,01/27/2022,124,2:04,English,Robert Redford,1980,Drama,USA,5596,30218,"Donald Sutherland,Mary Tyler Moore,Timothy Hutton,Judd Hirsch,M. Emmet Walsh,Elizabeth McGovern,Dinah Manoff,Fredric Lehne,James B. Sikking,Basil Hoffman,Quinn K. Redeker,Mariclare Costello,Meg Mundy,Elizabeth Hubbard,Adam Baldwin,Richard Whiting,Scott Doebler,Carl DiTomasso"
Gloria,,3.7,,07/29/2021,123,2:03,"English,Spanish",John Cassavetes,1980,"Drama,Crime,Thriller",USA,2705,11518,"Gena Rowlands,Buck Henry,Julie Carmen,John Adames,Tony Knesich,Gregory Cleghorne,Lupe Garnica,Jessica Castillo,Tom Noonan,Ronald Maccone,George Yudzevich,Gary Klar,William E. Rice,Frank Belgiorno,J.C. Quinn,Alex Stevens,Sonny Landham,Harry Madsen,Shanton Granger,John Pavelko,Ray Baker,Ross Charap,Irvin Graham,Michael Proscia"
Dressed to Kill,,3.6,,11/04/2022,105,1:45,English,Brian De Palma,1980,"Thriller,Horror,Mystery,Crime",USA,11478,52583,"Nancy Allen,Michael Caine,Keith Gordon,Angie Dickinson,Dennis Franz,David Margulies,Ken Baker,Susanna Clemm,Brandon Maggart,Amalie Collier,Mary Davenport,Anneka Di Lorenzo"
Caddyshack,4.0,3.44,0.56,08/16/2020,98,1:38,English,Harold Ramis,1980,Comedy,USA,6864,63470,"Chevy Chase,Rodney Dangerfield,Ted Knight,Bill Murray,Michael O'Keefe,Sarah Holcomb,Cindy Morgan,Albert Salmi,Scott Colomby,Dan Resin,Elaine Aiken,Henry Wilcoxon,Lois Kibbee,Brian Doyle-Murray,Ann Ryerson,Thomas A. Carlin,John F. Barmon Jr.,Peter Berkrot,Hamilton Mitchell,Scott Powell"
Prom Night,2.5,2.71,-0.21,10/31/2020,92,1:32,English,Paul Lynch,1980,"Horror,Thriller,Mystery",Canada,6768,27192,"Leslie Nielsen,Jamie Lee Curtis,Casey Stevens,Anne-Marie Martin,Antoinette Bower,Michael Tough,Robert A. Silverman,Pita Oliver,David Mucci,Jeff Wincott,Mary Beth Rubens,George Touliatos,Melanie Morse MacQuarrie,David Gardner"
Airplane!,5.0,3.81,1.19,11/19/2020,88,1:28,English,Jerry Zucker,1980,Comedy,USA,28156,249014,"Robert Hays,Julie Hagerty,Leslie Nielsen,Kareem Abdul-Jabbar,Lloyd Bridges,Peter Graves,Lorna Patterson,Robert Stack,Jim Abrahams,Jonathan Banks,Stephen Stucker,Frank Ashmore,Craig Berenson,Barbara Billingsley,Lee Bryant,Joyce Bulifant,Mae E. Campbell,Ethel Merman,Jimmie Walker,Jill Whelan,Nora Meerbaum,Kenneth Tobey,James Hong,Michelle Stacy,David Leisure,Ann Nelson,Al White"
Bronco Billy,,3.15,,09/15/2021,116,1:56,English,Clint Eastwood,1980,"Romance,Comedy,Drama",USA,445,3468,"Clint Eastwood,Sondra Locke,Geoffrey Lewis,Scatman Crothers,Bill McKinney,Sam Bottoms,Dan Vadis,Sierra Pecheur,Walter Barnes,Woodrow Parfrey,Beverlee McKinsey,Doug McGrath,Hank Worden,William Prince"
Urban Cowboy,3.0,3.13,-0.13,12/25/2020,132,2:12,English,James Bridges,1980,"Western,Romance,Drama",USA,1215,6116,"John Travolta,Debra Winger,Scott Glenn,Madolyn Smith Osborne,Barry Corbin,Brooke Alderson,Cooper Huckabee,James Gammon,Mickey Gilley,Johnny Lee,Bonnie Raitt,Betty Murphy,Charlie Daniels,Ed Geldart,Leah Geldart,Keith Clemons,Howard Norman,Sheryl Briedel,Sean Lawler,Gator Conley"
The Long Riders,3.0,3.42,-0.42,08/09/2020,99,1:39,English,Walter Hill,1980,"Action,Crime,Western",USA,958,5324,"David Carradine,Keith Carradine,Robert Carradine,James Keach,Stacy Keach,Dennis Quaid,Randy Quaid,Kevin Brophy,Harry Carey, Jr.,Christopher Guest,Nicholas Guest,Shelby Leverington,Felice Orlandi,Pamela Reed,James Remar,Fran Ryan,Savannah Smith Boucher,Amy Stryker,James Whitmore Jr.,John Bottoms"
Humanoids from the Deep,3.0,3.01,-0.01,10/12/2021,80,1:20,English,Barbara Peeters,1980,"Science Fiction,Horror",USA,3074,11407,"Doug McClure,Ann Turkel,Vic Morrow,Cindy Weintraub,Anthony Pena,Denise Galik,Lynn Theel,Meegan King,Breck Costin,Hoke Howell,Don Maxwell"
The Ninth Configuration,,3.51,,03/24/2021,118,1:58,English,William Peter Blatty,1980,"Comedy,Mystery,Thriller,Drama",USA,2418,9515,"Stacy Keach,Scott Wilson,Jason Miller,Ed Flanders,Neville Brand,George DiCenzo,Moses Gunn,Robert Loggia,Joe Spinell,Alejandro Rey,Tom Atkins,Steve Sandor,Richard Lynch,William Peter Blatty"
Saturn 3,,2.44,,07/20/2022,87,1:27,English,Stanley Donen,1980,"Science Fiction,Thriller",UK,904,3963,"Kirk Douglas,Farrah Fawcett,Harvey Keitel,Douglas Lambert,Christopher Muncke,Ed Bishop,Roy Dotrice,Vera Goulet,Jill Goldston,Stephanie English"
American Gigolo,,3.38,,10/25/2022,117,1:57,"English,German,Swedish,French",Paul Schrader,1980,"Drama,Mystery,Crime",USA,5082,22779,"Richard Gere,Lauren Hutton,Hector Elizondo,Nina van Pallandt,Bill Duke,Brian Davies,K Callan,Tom Stewart,Patricia Carr,David Cryer,Carole Cook,Carol Bruce,Frances Bergen,Macdonald Carey,William Dozier,Peter Turgeon,Robert Wightman,Richard Derr,Jessica Potter,Gordon Haight,Carlo Alonso,Michael Goyak,Frank Pesce,Judith Ransdell,John Hammerton,Michele Drake,Linda Horn"
The Fog,,3.48,,07/10/2022,89,1:29,English,John Carpenter,1980,Horror,USA,15938,77766,"Adrienne Barbeau,Jamie Lee Curtis,Hal Holbrook,Janet Leigh,Tom Atkins,John Houseman,Ty Mitchell,James Canning,Charles Cyphers,Nancy Kyes,John F. Goff,George Buck Flower,Regina Waldon,Jim Haynie,Darrow Igus"
Cruising,3.5,3.53,-0.03,03/24/2020,102,1:42,English,William Friedkin,1980,"Mystery,Thriller,Crime",Germany,10022,36888,"Al Pacino,Paul Sorvino,Karen Allen,Richard Cox,Don Scardino,Joe Spinell,Jay Acovone,Gene Davis,Randy Jurgensen,Barton Heyman,Arnaldo Santana,Larry Atlas,Allan Miller,Sonny Grosso,Ed O'Neill"
Star Trek: The Motion Picture,3.5,3.12,0.38,07/11/2020,132,2:12,English,Robert Wise,1979,"Mystery,Science Fiction,Adventure",USA,8495,41951,"William Shatner,Leonard Nimoy,DeForest Kelley,Stephen Collins,Persis Khambatta,James Doohan,George Takei,Walter Koenig,Nichelle Nichols,Majel Barrett,Grace Lee Whitney,Mark Lenard,Billy Van Zandt,Roger Aaron Brown,Gary Faga,Franklyn Seales,Joel Kramer,David Gautreaux,John Gowans"
Kramer vs. Kramer,,3.9,,02/17/2022,105,1:45,English,Robert Benton,1979,Drama,USA,9589,78644,"Dustin Hoffman,Meryl Streep,Jane Alexander,Justin Henry,Howard Duff,George Coe,JoBeth Williams,Bill Moor,Howland Chamberlain,Jack Ramage,Jess Osuna,Nicholas Hormann"
Last Hurrah for Chivalry,,3.65,,03/28/2023,106,1:46,Cantonese,John Woo,1979,Action,Hong Kong,762,2647,"Damian Lau,Wai Pak,Lau Kong,Fung Hak-On,Chin Yuet-Sang,Cheng Lui,Lee Hoi-Sang,Hsu Hsia,Bonnie Ngai Chau-Wah,Huang Ha,Wang Kuang-Yu,Chang Ching-Po,Wong Chi-Ming"
Over the Edge,,3.85,,11/13/2021,95,1:35,English,Jonathan Kaplan,1979,"Drama,Crime",USA,1563,6648,"Michael Eric Kramer,Matt Dillon,Pamela Ludwig,Vincent Spano,Andy Romano,Ellen Geer,Tom Fergus,Harry Northup,Julia Pomeroy,Tiger Thompson,Lane Smith,Richard Jamison,Eric Lalich,Kim Kliner,Frank Mugavero"
When a Stranger Calls,,3.05,,09/01/2021,97,1:37,English,Fred Walton,1979,"Drama,Horror,Mystery,Thriller,Crime",USA,3947,15509,"Carol Kane,Charles Durning,Colleen Dewhurst,Tony Beckley,Rutanya Alda,Carmen Argenziano,Kirsten Larkin,Ron O'Neal,Heetu,Rachel Roberts,Michael Champion,William Boyett"
The Onion Field,,3.26,,08/02/2021,122,2:02,English,Harold Becker,1979,"Drama,Crime",USA,349,2148,"John Savage,James Woods,Franklyn Seales,Ted Danson,Ronny Cox,David Huffman,Christopher Lloyd,Dianne Hull,Priscilla Pointer,Beege Barkette,Richard Herd,Le Tari,Richard Venture,Lee Weaver"
The Frisco Kid,,3.12,,03/16/2022,114,1:54,"English,Yiddish",Robert Aldrich,1979,"Adventure,Comedy,Western",USA,458,2811,"Gene Wilder,Harrison Ford,Ramon Bieri,Val Bisoglio,George DiCenzo,Leo Fuchs,Penny Peyser,William Smith,Jack Somack,Beege Barkette,Shay Duffin,Walter Janovitz,Joe Kapp,Clyde Kusatsu,Clifford A. Pellow,Allan Rich,Henry Rowland,Vincent Schiavelli,John Steadman,Ian Wolfe,Steffen Zacharias,Eda Reiss Merin,Kenny Selko,Warren Selko,John Bleifer,Ben Kahlon"
Moonraker,,2.81,,06/21/2021,126,2:06,"English,Italian",Lewis Gilbert,1979,"Action,Adventure,Science Fiction,Thriller",France,7440,49440,"Roger Moore,Lois Chiles,Michael Lonsdale,Richard Kiel,Corinne Cléry,Geoffrey Keen,Bernard Lee,Desmond Llewelyn,Lois Maxwell,Toshirô Suga,Emily Bolton,Blanche Ravalec,Irka Bochenko,Mike Marshall,Leila Shenna,Anne Lonnberg"
The In-Laws,,3.69,,04/11/2023,103,1:43,"English,Spanish",Arthur Hiller,1979,"Mystery,Comedy,Action,Adventure",USA,2027,7562,"Peter Falk,Alan Arkin,Richard Libertini,Nancy Dussault,Penny Peyser,Arlene Golonka,Michael Lembeck,Paul L. Smith,Ed Begley Jr.,James Hong,David Paymer,Rosanna DeSoto,Art Evans,Carmen Dragon"
Alien,5.0,4.26,0.74,04/13/2023,117,1:57,"English,Spanish",Ridley Scott,1979,"Science Fiction,Horror",USA,66834,643886,"Sigourney Weaver,Tom Skerritt,Veronica Cartwright,Harry Dean Stanton,John Hurt,Ian Holm,Yaphet Kotto,Bolaji Badejo,Helen Horton,Roy Scammell,Eddie Powell"
Stalker,5.0,4.37,0.63,08/04/2020,162,2:42,Russian,Andrei Tarkovsky,1979,"Science Fiction,Drama",USSR,30748,162011,"Aleksandr Kaydanovskiy,Anatoliy Solonitsyn,Nikolay Grinko,Alisa Freyndlikh,Natasha Abramova,Faime Jurno,Evgeniy Kostin,Raymo Rendi"
Fast Company,,2.6,,05/29/2022,91,1:31,English,David Cronenberg,1979,"Drama,Action",Canada,1092,3705,"William Smith,Claudia Jennings,John Saxon,Nicholas Campbell,Don Francks,Cedric Smith,Judy Foster,Robert Haley,George Buza,David Graham,David Petersen,Chuck Chandler,Cheri Hilsabeck,Sonya Ratke"
Town Bloody Hall,4.0,3.71,0.29,11/23/2020,88,1:28,English,D. A. Pennebaker,1979,Documentary,USA,515,1386,"Norman Mailer,Jacqueline Ceballos,Germaine Greer,Jill Johnston,Diane Trilling,Susan Sontag,Betty Friedan,Elizabeth Hardwick"
Old Boyfriends,3.5,3.14,0.36,09/01/2020,103,1:43,English,Joan Tewkesbury,1979,Drama,USA,683,1784,"Talia Shire,Richard Jordan,John Belushi,Keith Carradine,John Houseman,Buck Henry,Bethel Leslie,Joan Hotchkis,William Bassett,Gerrit Graham,Nina Jordan,Barry Michlin,Jon Cutler,Jim Raymond"
The Jericho Mile,3.0,3.3,-0.3,12/09/2020,97,1:37,English,Michael Mann,1979,"TV Movie,Drama",USA,498,1957,"Peter Strauss,Roger E. Mosley,Richard Lawson,Brian Dennehy,Geoffrey Lewis,Billy Green Bush,Ed Lauter,Beverly Todd,William Prince,Miguel Piñero,Richard Moll,Edmund Penney"
The China Syndrome,,3.72,,08/15/2021,122,2:02,English,James Bridges,1979,"Thriller,Drama",USA,2281,12564,"Jane Fonda,Jack Lemmon,Michael Douglas,Scott Brady,James Hampton,Peter Donat,Wilford Brimley,Richard Herd,Daniel Valdez,Stan Bohrman,James Karen,Michael Alaimo,Donald Hotton,Khalilah Ali,Paul Larson,Ron Lombard,Tom Eure,Nick Pellegrino,Daniel Lewk,Allan Chinn,Martin Fiscoe,Alan Kaul,Michael Mann,David Eisenbise,Frank Cavestani,Reuben Collins"
Rapture,,3.86,,03/25/2022,110,1:50,Spanish,Iván Zulueta,1979,"Drama,Horror,Fantasy",Spain,2085,7765,"Eusebio Poncela,Cecilia Roth,Will More,Marta Fernández Muro,Helena Fernán Gómez,Carmen Giralt,Max Madera,Javier Ulacia,Rosa Crespo,Luis Ciges,Antonio Gasset,Pedro Almodóvar,Alaska"
Richard Pryor: Live in Concert,,4.06,,03/09/2021,78,1:18,English,Jeff Margolis,1979,Comedy,USA,857,4912,"Richard Pryor,Jennifer Lee Pryor"
Escape from Alcatraz,4.5,3.68,0.82,04/18/2021,113,1:53,English,Don Siegel,1979,"Thriller,Drama",USA,6441,69443,"Clint Eastwood,Patrick McGoohan,Roberts Blossom,Jack Thibeau,Fred Ward,Paul Benjamin,Larry Hankin,Bruce M. Fischer,Frank Ronzio,Fred Stuthman,David Cryer,Hank Brandt,Ray K. Goman,Blair Burrows,Madison Arnold,Garry Goodrow,Ron Vernan,Ed Vasgersian,Matthew Locricchio,Bob Balhatchet,Stephen Bradley,Regina Baff"
Phantasm,4.0,3.42,0.58,07/05/2020,89,1:29,English,Don Coscarelli,1979,"Science Fiction,Horror",USA,8895,38387,"Angus Scrimm,A. Michael Baldwin,Bill Thornbury,Reggie Bannister,Kathy Lester,Terrie Kalbus,Kenneth V. Jones,Susan Harper,Lynn Eastman-Rossi,David Arntzen,Ralph Richmond,Bill Cone,Laura Mann,Mary Ellen Shaw,Myrtle Scotton,Kate Coscarelli,Dac Coscarelli"
Invasion of the Body Snatchers,4.5,3.9,0.6,08/04/2020,116,1:56,"English,French",Philip Kaufman,1978,"Science Fiction,Horror",USA,12165,63933,"Donald Sutherland,Brooke Adams,Leonard Nimoy,Jeff Goldblum,Veronica Cartwright,Art Hindle,Lelia Goldoni,Kevin McCarthy,Don Siegel,Tom Luddy,Stan Ritchie,David Fisher,Tom Dahlgren"
California Suite,3.5,2.92,0.58,08/03/2020,103,1:43,"English,Czech",Herbert Ross,1978,"Drama,Romance,Comedy",USA,761,3499,"Jane Fonda,Alan Alda,Maggie Smith,Michael Caine,Walter Matthau,Elaine May,Herb Edelman,Denise Galik,Richard Pryor,Bill Cosby,Gloria Gifford,Sheila Frazier,David Sheehan,Michael Boyle,Len Lawson,Gino Ardito,Jerrold Ziman,Clint Young,David Matthau,James Espinoza,Buddy Douglas,Armand Cerami,Joseph Morena,Brian Cummings"
The First Great Train Robbery,,3.3,,08/26/2022,110,1:50,English,Michael Crichton,1978,"Crime,Thriller,Drama,Adventure",UK,798,5358,"Sean Connery,Donald Sutherland,Lesley-Anne Down,Alan Webb,Malcolm Terris,Robert Lang,Wayne Sleep,Michael Elphick,Gabrielle Lloyd,Pamela Salem,George Downing,James Cossins,John Bett,Peter Benson"
Superman,4.0,3.64,0.36,07/05/2021,143,2:23,English,Richard Donner,1978,"Action,Adventure,Science Fiction",UK,11841,96734,"Marlon Brando,Gene Hackman,Christopher Reeve,Ned Beatty,Jackie Cooper,Glenn Ford,Margot Kidder,Jack O'Halloran,Valerie Perrine,Maria Schell,Terence Stamp,Phyllis Thaxter,Susannah York,Jeff East,Marc McClure,Sarah Douglas,Diane Sherry Case,Trevor Howard,Harry Andrews,Vass Anderson,John Hollis,James Garbutt,Michael Gover,David Neal,William Russell,Penelope Lee,John Stuart,Alan Cullen,Aaron Smolinski,Billy J. Mitchell,Robert Henderson,Larry Lamb,John Cassady"
Drunken Master,,3.71,,08/25/2021,111,1:51,Cantonese,Yuen Woo-ping,1978,"Action,Comedy",Hong Kong,3570,28042,"Jackie Chan,Yuen Siu-Tien,Hwang Jang-Lee,Lam Kau,Linda Lin Ying,Dean Shek,Chiang Kam,Max Lee Chiu-Chun,Yuen Shun-Yi,Fung Ging-Man,Tino Wong,San Kuai,Hsu Hsia,Lee Chun-Wa"
Death on the Nile,3.0,3.54,-0.54,06/21/2020,140,2:20,"English,German,French,Arabic",John Guillermin,1978,Mystery,UK,3549,19689,"Peter Ustinov,Mia Farrow,Simon MacCorkindale,Lois Chiles,Angela Lansbury,Bette Davis,Jane Birkin,David Niven,Jon Finch,Olivia Hussey,Maggie Smith,George Kennedy,Jack Warden,I.S. Johar,Harry Andrews,Sam Wanamaker,Celia Imrie,Saeed Jaffrey,Barbara Hicks"
The Silent Partner,3.5,3.76,-0.26,12/23/2020,102,1:42,English,Daryl Duke,1978,"Thriller,Drama",Canada,2935,9734,"Elliott Gould,Christopher Plummer,Susannah York,Céline Lomez,Michael Kirby,Ken Pogue,John Candy,Gail Dahms-Bonine,Michael Donaghue,Sean Sullivan,Jack Duffy"
Girlfriends,4.0,3.9,0.1,07/02/2021,86,1:26,"English,Italian",Claudia Weill,1978,"Comedy,Drama",USA,4920,15178,"Melanie Mayron,Eli Wallach,Adam Cohen,Anita Skinner,Jean De Baer,Christopher Guest,Nancy Mette,Kenneth McMillan,Bob Balaban,Albert Rogers,Jane Anderson,Gina Rogak,Russell Horton,Regina David"
Piranha,3.0,3.0,0.0,05/27/2020,94,1:34,English,Joe Dante,1978,"Horror,Comedy,Science Fiction",USA,4124,21125,"Bradford Dillman,Heather Menzies,Kevin McCarthy,Keenan Wynn,Dick Miller,Barbara Steele,Belinda Balaski,Melody Thomas Scott,Bruce Gordon,Barry Brown,Paul Bartel,Shannon Collins,Shawn Nelson,Richard Deacon"
Eyes of Laura Mars,3.5,3.19,0.31,07/09/2021,104,1:44,English,Irvin Kershner,1978,"Thriller,Mystery,Horror,Drama",USA,2997,11991,"Faye Dunaway,Tommy Lee Jones,Brad Dourif,René Auberjonois,Raúl Juliá,Darlanne Fluegel,Michael Tucker,Frank Adonis,Lisa Taylor,Rose Gregorio,Steve Marachuk,Meg Mundy,Marilyn Meyers,Gary Bayer,Mitchell Edmonds"
Hooper,,3.34,,12/25/2021,99,1:39,English,Hal Needham,1978,"Comedy,Action",USA,980,3923,"Burt Reynolds,Jan-Michael Vincent,Sally Field,Brian Keith,John Marley,Robert Klein,James Best,Adam West,Alfie Wise,Terry Bradshaw,Norman Grabowski,George Furth,Jim Burk,Don Barry,Princess O'Mahoney,Robert Tessier,Richard Tyler,Tara Buckman,Hal Floyd,Ray Bickel,Rex Benson,R.G. Allen,Mark Montgomery,Linda McClure,Kent Lane"
The Swarm,,2.13,,02/01/2021,116,1:56,English,Irwin Allen,1978,"Science Fiction,Thriller",USA,659,2974,"Michael Caine,Katharine Ross,Richard Widmark,Richard Chamberlain,Olivia de Havilland,Ben Johnson,Lee Grant,José Ferrer,Patty Duke,Slim Pickens,Bradford Dillman,Fred MacMurray,Henry Fonda,Cameron Mitchell,Christian Juttner,Morgan Paull,Alejandro Rey,Don Barry,Elizabeth Rogers,Doria Cook-Nelson,Robert Varney,Ernie F. Orsatti,Patrick Culliton,John Furlong,Chris Petersen"
Heaven Can Wait,,3.34,,02/07/2022,101,1:41,English,Warren Beatty,1978,"Romance,Comedy,Fantasy",USA,1805,10135,"Warren Beatty,Julie Christie,James Mason,Jack Warden,Charles Grodin,Dyan Cannon,Buck Henry,Vincent Gardenia,Joseph Maher,Hamilton Camp,Arthur Malet,Stephanie Faracy,Jeannie Linero,Harry D.K. Wong,George J. Manos,Larry Block,Frank Campanella,Bill Sorrells,Dick Enberg,Dolph Sweet,R. G. Armstrong,Ed Peck,John Randolph,Richard O'Brien,Joseph F. Makel,Will Hare"
Jaws 2,3.0,2.73,0.27,07/03/2020,116,1:56,English,Jeannot Szwarc,1978,"Thriller,Horror",USA,4864,42333,"Roy Scheider,Lorraine Gary,Murray Hamilton,Joseph Mascolo,Jeffrey Kramer,Collin Wilcox Paxton,Ann Dusenberry,Mark Gruner,Barry Coe,Susan French,Gary Springer,Donna Wilkes,Gary Dubin,John Dukakis"
Damien: Omen II,2.5,2.94,-0.44,07/05/2021,107,1:47,English,Don Taylor,1978,"Thriller,Horror",USA,2066,13440,"William Holden,Lee Grant,Jonathan Scott-Taylor,Robert Foxworth,Nicholas Pryor,Lew Ayres,Sylvia Sidney,Lance Henriksen,Elizabeth Shepherd,Lucas Donat,Allan Arbus,Fritz Ford,Meshach Taylor,Paul Cook"
An Unmarried Woman,4.5,3.86,0.64,07/30/2020,124,2:04,English,Paul Mazursky,1978,"Comedy,Drama,Romance",USA,1238,5112,"Jill Clayburgh,Alan Bates,Michael Murphy,Cliff Gorman,Kelly Bishop,Lisa Lucas,Linda Miller,Andrew Duncan,Daniel Seltzer,Matthew Arkin,Penelope Russianoff,Novella Nelson"
The Shout,2.5,3.5,-1.0,01/05/2023,86,1:26,English,Jerzy Skolimowski,1978,"Drama,Horror",UK,1536,5923,"Alan Bates,Susannah York,John Hurt,Robert Stephens,Tim Curry,Julian Hough,Carol Drinkwater,John Rees,Jim Broadbent,Susan Wooldridge,Nick Stringer,Colin Higgins,Peter Benson,Graham Kingsley Brown,Joanna Szczerbic"
Up in Smoke,3.5,3.37,0.13,06/24/2020,86,1:26,English,Lou Adler,1978,Comedy,USA,2733,20069,"Cheech Marin,Tommy Chong,Strother Martin,Edie Adams,Harold Fong,Richard Novo,Jane Moder,Pam Bille,Arthur Roberts,Tom Skerritt,Stacy Keach,Cheryl Smith,Mills Watson,Val Avery,Louisa Moritz,Zane Buzby,Rodney Bingenheimer"
I Wanna Hold Your Hand,3.0,3.6,-0.6,05/13/2020,99,1:39,English,Robert Zemeckis,1978,Comedy,USA,1946,6390,"Nancy Allen,Bobby Di Cicco,Marc McClure,Susan Kendall Newman,Theresa Saldana,Wendie Jo Sperber,Eddie Deezen,Christian Juttner,Will Jordan,Read Morgan,Claude Earl Jones,James Houghton,Michael Hewitson,Dick Miller"
Straight Time,,3.91,,05/14/2022,114,1:54,"English,Cantonese,Spanish",Ulu Grosbard,1978,"Crime,Drama",USA,1567,7458,"Dustin Hoffman,Theresa Russell,Gary Busey,Harry Dean Stanton,M. Emmet Walsh,Rita Taggart,Kathy Bates,Sandy Baron,Jake Busey,Peter Kwong,Fran Ryan,Edward Bunker,Tina Menard,Stephanie Ericsson,Dave Kelly,Don Sommese,Kit Jee Wong,Jane Howard"
Blue Collar,5.0,4.07,0.93,06/29/2020,114,1:54,English,Paul Schrader,1978,"Crime,Drama",USA,5386,20208,"Richard Pryor,Harvey Keitel,Yaphet Kotto,Ed Begley Jr.,Harry Bellaver,George Memmoli,Lucy Saroyan,Lane Smith,Cliff DeYoung,Borah Silver,Chip Fields,Harry Northup,Milton Selzer"
Coma,,3.37,,10/07/2022,113,1:53,English,Michael Crichton,1978,"Science Fiction,Mystery,Drama,Thriller",USA,1463,7880,"Geneviève Bujold,Michael Douglas,Elizabeth Ashley,Rip Torn,Richard Widmark,Lois Chiles,Hari Rhodes,Gary Barton,Frank Downing,Richard Doyle,Alan Haufrect,Lance LeGault,Michael MacRae,Betty McGuire,Tom Selleck,Charles Siebert,William Wintersole,Ernest Anderson,Harry Basch,Maury Cooper,Joni Palmer,Joanna Kerns,Kay Cole,Tom Borut"
The Gauntlet,,3.17,,12/31/2021,109,1:49,English,Clint Eastwood,1977,"Crime,Drama,Action,Thriller",USA,1051,6905,"Clint Eastwood,Sondra Locke,Pat Hingle,William Prince,Bill McKinney,Michael Cavanaugh,Carole Cook,Mara Corday,Doug McGrath,Jeff Morris,Mildred Brion,Carver Barnes,Rae Sunshine Lee"
Saturday Night Fever,3.5,3.21,0.29,09/06/2020,119,1:59,English,John Badham,1977,"Drama,Music",USA,10716,67220,"John Travolta,Karen Lynn Gorney,Barry Miller,Joseph Cali,Julie Bovasso,Sam Coppola,Denny Dillon,Robert Costanzo,Fran Drescher,Donna Pescow,Val Bisoglio"
Capricorn One,3.0,3.31,-0.31,05/03/2021,123,2:03,English,Peter Hyams,1977,"Drama,Thriller,Action,Science Fiction",UK,1466,7783,"Elliott Gould,James Brolin,Brenda Vaccaro,Sam Waterston,O.J. Simpson,Hal Holbrook,Karen Black,Telly Savalas,David Huddleston,David Doyle,Lee Bryant,Denise Nicholas,Robert Walden"
Looking for Mr. Goodbar,3.0,3.42,-0.42,03/29/2021,135,2:15,English,Richard Brooks,1977,Drama,USA,823,3832,"Diane Keaton,Tuesday Weld,William Atherton,Richard Kiley,Richard Gere,Alan Feinstein,Tom Berenger,Priscilla Pointer,Laurie Prange,Joel Fabiani,Julius Harris,Richard Bright,LeVar Burton,Marilyn Coleman"
The Duellists,,3.73,,08/13/2021,100,1:40,"English,Russian",Ridley Scott,1977,"Drama,War",UK,2568,15435,"Keith Carradine,Harvey Keitel,Albert Finney,Edward Fox,Cristina Raines,Robert Stephens,Tom Conti,John McEnery,Diana Quick,Alun Armstrong,Maurice Colbourne,Gay Hamilton,Meg Wynn Owen"
The Spy Who Loved Me,,3.43,,10/01/2021,125,2:05,"English,Italian,Arabic",Lewis Gilbert,1977,"Action,Adventure,Thriller",UK,7009,48046,"Roger Moore,Barbara Bach,Curd Jürgens,Richard Kiel,Caroline Munro,Walter Gotell,Geoffrey Keen,Bernard Lee,George Baker,Michael Billington,Olga Bisera,Desmond Llewelyn,Edward de Souza,Vernon Dobtcheff,Valerie Leon,Lois Maxwell,Sydney Tafler,Nadim Sawalha,Sue Vanner,Eva Rueber-Staier,Robert Brown,Marilyn Galsworthy,Milton Reid,Cyril Shaps,Milo Sperber,Albert Moses,Rafiq Anwar,Felicity York"
